district,year,planted_ha,harvested_ha,production_mt,yield(mt/ha),yield,yield_h,zyield,flag
siavonga,2013,9100,3375,8031,0.88,0.8825274725274725,2.3795555555555556,-0.007990231605805517,0
siavonga,2014,8875,4779,10688,1.2,1.204281690140845,2.2364511404059426,0.7538852725992099,0
siavonga,2015,12637,5309,7891,0.62,0.6244361794729761,1.4863439442456206,-0.6191195447982071,0
siavonga,2016,12731,7479,15102,1.19,1.1862383159217658,2.019253910950662,0.7111607205088336,0
siavonga,2017,12483,6765,12521,1.0,1.0030441400304415,1.850849963045085,0.2773788227612275,0
siavonga,2018,12010,3277,6080,0.51,0.5062447960033306,1.8553555080866646,-0.8989826046876884,0
siavonga,2019,15422,694,609,0.04,0.03948904162884191,0.877521613832853,-2.004204405173813,1
siavonga,2020,12359,4724,6034,0.49,0.4882272028481269,1.277307366638442,-0.9416461103023268,0
siavonga,2021,12118,8026,15578,1.29,1.2855256643010398,1.9409419386992275,0.9462612863032336,0
siavonga,2022,13376,6696,9621,0.72,0.7192733253588517,1.4368279569892473,-0.3945565262459894,0
sinazongwe,2011,12472,9608,14165,1.14,1.1357440667094292,1.474292256452956,0.5386444922515143,0
sinazongwe,2012,12289,9062,14960,1.22,1.2173488485637562,1.650849702052527,0.7230143596734123,0
sinazongwe,2013,12037,5970,12337,1.02,1.0249231536097034,2.066499162479062,0.288266553710567,0
sinazongwe,2014,14489,11048,27222,1.88,1.878804610394092,2.463975380159305,2.21744285201112,1
sinazongwe,2015,17005,3620,9201,0.54,0.5410761540723317,2.5417127071823202,-0.8048900619940335,0
sinazongwe,2016,12652,7996,15448,1.22,1.2209927284223838,1.9319659829914957,0.7312469856442256,0
sinazongwe,2017,16170,10309,16842,1.04,1.0415584415584416,1.6337181103889804,0.32585069723672627,0
sinazongwe,2018,12272,6198,8198,0.67,0.6680247718383312,1.3226847370119392,-0.5180747639801038,0
sinazongwe,2019,19369,844,743,0.04,0.038360266405080286,0.8803317535545023,-1.9406771991442355,0
sinazongwe,2020,17439,7591,10273,0.59,0.5890819427719479,1.3533131339744435,-0.6964304754733376,0
sinazongwe,2021,15404,8743,11216,0.73,0.7281225655673851,1.2828548553128216,-0.3822956832645451,0
sinazongwe,2022,19500,9615,13337,0.68,0.6839487179487179,1.3871034841393657,-0.48209775667131244,0
solwezi,2011,25392,21830,43446,1.71,1.7110113421550095,1.9901969766376546,-0.23326646225350567,0
solwezi,2012,22232,20174,36702,1.65,1.6508636200071969,1.8192723307227123,-0.45978884826884847,0
solwezi,2013,18109,14895,28193,1.56,1.5568501849908885,1.8927828130245048,-0.8138529234645381,0
solwezi,2014,23245,20705,39259,1.69,1.688922348892235,1.896112050229413,-0.3164558380084859,0
solwezi,2015,20622,18763,41019,1.99,1.9890893220832122,2.1861642594467834,0.8140032474266617,0
solwezi,2016,21982,19283,32933,1.5,1.4981803293603857,1.7078774049681067,-1.034809515169491,0
solwezi,2017,24289,20149,29057,1.2,1.1963028531433983,1.44210630800536,-2.171710527462418,1
solwezi,2018,25275,21791,46301,1.83,1.83188921859545,2.1247762837868844,0.22197180795839755,0
solwezi,2019,24656,20467,48937,1.98,1.984790720311486,2.3910196902330583,0.7978142797469173,0
solwezi,2020,21087,15570,40400,1.92,1.9158723384075498,2.5947334617854847,0.5382607047864063,0
solwezi,2021,26302,21642,55321,2.1,2.1033001292677365,2.556187043711302,1.2441326626121303,0
solwezi,2022,22390,19005,48101,2.15,2.148325145154087,2.530965535385425,1.4137014120967806,0
zambezi,2011,7920,7340,14418,1.82,1.8204545454545455,1.9643051771117166,-0.08434920552403803,0
zambezi,2012,4163,3595,7284,1.75,1.7496997357674753,2.0261474269819195,-0.25382894103266473,0
zambezi,2013,5399,4397,10132,1.88,1.8766438229301723,2.3042983852626793,0.050241558370423815,0
zambezi,2014,5599,5040,11870,2.12,2.1200214323986426,2.3551587301587302,0.6332064912684876,0
zambezi,2015,6950,5784,14507,2.09,2.087338129496403,2.5081258644536653,0.5549198340657031,0
zambezi,2016,6946,6100,11983,1.73,1.7251655629139073,1.9644262295081967,-0.31259590181646946,0
zambezi,2017,6650,5109,9911,1.49,1.4903759398496241,1.9399099628107261,-0.8749899410781775,0
zambezi,2018,4682,3941,7595,1.62,1.6221700128150363,1.9271758436944937,-0.559302219966768,0
zambezi,2019,5885,3990,6973,1.18,1.1848768054375531,1.7476190476190476,-1.6067552122627557,0
zambezi,2020,7193,6031,12153,1.69,1.68955929375782,2.015088708340242,-0.3978839706518152,0
zambezi,2021,6350,5533,18935,2.98,2.9818897637795274,3.4221941080788,2.697648717764738,2
zambezi,2022,5214,4587,10010,1.92,1.919831223628692,2.182254196642686,0.15368879086333742,0
