id,gid,season,ccode,ensemble,planting,harvest,wsgd,gwad
14431,27,2014 2,KEN.27_1,31,2014-10-07,2015-01-31,0,1347
8656,15,2014 2,KEN.15_1,16,2014-10-07,2014-12-27,0.332,1722
7924,14,2014 2,KEN.14_1,4,2014-10-07,2015-02-05,0,935
7922,14,2014 2,KEN.14_1,2,2014-10-07,2015-02-05,0,1125
5762,11,2014 2,KEN.11_1,2,2014-10-07,2015-01-30,0.065,2261
4358,7,2014 2,KEN.7_1,38,2014-10-07,2015-01-01,0,2177
8664,15,2014 2,KEN.15_1,24,2014-10-07,2014-12-27,0,1813
8673,15,2014 2,KEN.15_1,33,2014-10-07,2014-12-27,0.496,2077
4328,7,2014 2,KEN.7_1,8,2014-10-07,2015-01-01,0,2100
26666,47,2014 2,KEN.47_1,26,2014-10-07,2015-01-24,0,4264
26662,47,2014 2,KEN.47_1,22,2014-10-07,2015-01-24,0,2651
26658,47,2014 2,KEN.47_1,18,2014-10-07,2015-01-24,0,2972
10804,19,2014 2,KEN.19_1,4,2014-10-07,2015-02-05,0,1125
7225,13,2014 2,KEN.13_1,25,2014-10-07,2015-02-06,0,1489
12266,21,2014 2,KEN.21_1,26,2014-10-07,2015-01-01,0,2295
5046,8,2014 2,KEN.8_1,6,2014-10-07,2015-01-31,0.457,1345
19459,34,2014 2,KEN.34_1,19,2014-10-07,2015-02-06,0.008,1160
5060,8,2014 2,KEN.8_1,20,2014-10-07,2015-01-31,0.454,1244
22331,38,2014 2,KEN.38_1,11,2014-10-07,2015-01-16,0.2,1910
18021,32,2014 2,KEN.32_1,21,2014-10-08,2015-02-01,0,1887
2920,5,2014 2,KEN.5_1,40,2014-10-08,2015-01-25,0,3041
22327,38,2014 2,KEN.38_1,7,2014-10-08,2015-01-17,0,1890
18023,32,2014 2,KEN.32_1,23,2014-10-08,2015-02-01,0,1494
20191,35,2014 2,KEN.35_1,31,2014-10-08,2015-01-12,0,1769
25947,45,2014 2,KEN.45_1,27,2014-10-08,2015-02-01,0.176,820
18758,33,2014 2,KEN.33_1,38,2014-10-08,2015-02-07,0,1753
9363,16,2014 2,KEN.16_1,3,2014-10-08,2015-02-07,0.631,790
20180,35,2014 2,KEN.35_1,20,2014-10-08,2015-01-12,0,1923
13714,26,2014 2,KEN.26_1,34,2014-10-08,2014-12-28,0,2876
11539,20,2014 2,KEN.20_1,19,2014-10-08,2014-12-28,0,2883
10120,17,2014 2,KEN.17_1,40,2014-10-08,2015-02-01,0.263,1371
11537,20,2014 2,KEN.20_1,17,2014-10-08,2014-12-28,0.199,2699
3626,6,2014 2,KEN.6_1,26,2014-10-08,2014-12-28,0,2226
26644,47,2014 2,KEN.47_1,4,2014-10-08,2015-01-25,0,3122
16591,30,2014 2,KEN.30_1,31,2014-10-08,2015-02-07,0.544,1963
8641,15,2014 2,KEN.15_1,1,2014-10-08,2014-12-28,0,1920
7217,13,2014 2,KEN.13_1,17,2014-10-08,2015-02-07,0,1910
752,2,2014 2,KEN.2_1,32,2014-10-08,2015-02-07,0,1908
748,2,2014 2,KEN.2_1,28,2014-10-08,2015-02-07,0.578,2142
18755,33,2014 2,KEN.33_1,35,2014-10-08,2015-02-07,0,1535
20164,35,2014 2,KEN.35_1,4,2014-10-08,2015-01-12,0,2203
9375,16,2014 2,KEN.16_1,15,2014-10-08,2015-02-07,0.609,804
12975,23,2014 2,KEN.23_1,15,2014-10-08,2015-02-07,0,1396
7934,14,2014 2,KEN.14_1,14,2014-10-08,2015-02-06,0,1041
25201,44,2014 2,KEN.44_1,1,2014-10-08,2015-01-31,0.306,3207
18749,33,2014 2,KEN.33_1,29,2014-10-08,2015-02-07,0,1806
15846,29,2014 2,KEN.29_1,6,2014-10-08,2014-12-28,0.696,1933
25208,44,2014 2,KEN.44_1,8,2014-10-08,2015-01-31,0.257,2987
7238,13,2014 2,KEN.13_1,38,2014-10-08,2015-02-07,0,1471
4339,7,2014 2,KEN.7_1,19,2014-10-08,2015-01-02,0,2236
21635,37,2014 2,KEN.37_1,35,2014-10-08,2014-12-28,0,2101
4336,7,2014 2,KEN.7_1,16,2014-10-08,2015-01-02,0,2323
16563,30,2014 2,KEN.30_1,3,2014-10-08,2015-02-07,0.547,1963
25225,44,2014 2,KEN.44_1,25,2014-10-08,2015-01-31,0.189,2931
19448,34,2014 2,KEN.34_1,8,2014-10-08,2015-02-07,0,1151
25238,44,2014 2,KEN.44_1,38,2014-10-08,2015-01-31,0,2848
21,1,2014 2,KEN.1_1,21,2014-10-08,2015-01-25,0,3235
19455,34,2014 2,KEN.34_1,15,2014-10-08,2015-02-07,0.102,1201
12962,23,2014 2,KEN.23_1,2,2014-10-08,2015-02-07,0,1459
24498,43,2014 2,KEN.43_1,18,2014-10-08,2015-02-07,0,2059
15156,28,2014 2,KEN.28_1,36,2014-10-08,2015-02-06,0.65,1092
17314,31,2014 2,KEN.31_1,34,2014-10-09,2015-02-07,0,2321
17301,31,2014 2,KEN.31_1,21,2014-10-09,2015-02-07,0,1791
17292,31,2014 2,KEN.31_1,12,2014-10-09,2015-02-07,0,1349
15843,29,2014 2,KEN.29_1,3,2014-10-09,2014-12-29,0.716,2026
11556,20,2014 2,KEN.20_1,36,2014-10-09,2014-12-29,0.158,2754
5761,11,2014 2,KEN.11_1,1,2014-10-09,2015-02-01,0,2161
4354,7,2014 2,KEN.7_1,34,2014-10-09,2015-01-05,0,2826
5780,11,2014 2,KEN.11_1,20,2014-10-09,2015-02-01,0.205,2131
6507,12,2014 2,KEN.12_1,27,2014-10-09,2015-02-07,0,2080
6502,12,2014 2,KEN.12_1,22,2014-10-09,2015-02-07,0,1369
6494,12,2014 2,KEN.12_1,14,2014-10-09,2015-02-07,0,1454
20904,36,2014 2,KEN.36_1,24,2014-10-09,2015-01-05,0.616,2215
12965,23,2014 2,KEN.23_1,5,2014-10-09,2015-02-07,0,1524
18004,32,2014 2,KEN.32_1,4,2014-10-09,2015-02-02,0,1572
26672,47,2014 2,KEN.47_1,32,2014-10-09,2015-01-26,0,3482
13712,26,2014 2,KEN.26_1,32,2014-10-09,2014-12-29,0,2761
726,2,2014 2,KEN.2_1,6,2014-10-09,2015-02-07,0.351,2171
26654,47,2014 2,KEN.47_1,14,2014-10-09,2015-01-26,0,3291
26651,47,2014 2,KEN.47_1,11,2014-10-09,2015-01-26,0,3855
26641,47,2014 2,KEN.47_1,1,2014-10-09,2015-01-26,0,2536
747,2,2014 2,KEN.2_1,27,2014-10-09,2015-02-07,0,1830
760,2,2014 2,KEN.2_1,40,2014-10-09,2015-02-07,0.446,2214
23779,42,2014 2,KEN.42_1,19,2014-10-09,2015-02-01,0,1966
15871,29,2014 2,KEN.29_1,31,2014-10-09,2014-12-29,0.376,2036
3607,6,2014 2,KEN.6_1,7,2014-10-09,2014-12-29,0.705,1711
7224,13,2014 2,KEN.13_1,24,2014-10-09,2015-02-07,0,1645
3632,6,2014 2,KEN.6_1,32,2014-10-09,2014-12-29,0,2353
25923,45,2014 2,KEN.45_1,3,2014-10-09,2015-02-02,0.262,659
20184,35,2014 2,KEN.35_1,24,2014-10-09,2015-01-13,0,2795
10805,19,2014 2,KEN.19_1,5,2014-10-09,2015-02-07,0.214,1238
20193,35,2014 2,KEN.35_1,33,2014-10-09,2015-01-13,0,1930
12244,21,2014 2,KEN.21_1,4,2014-10-09,2015-01-05,0,2683
20197,35,2014 2,KEN.35_1,37,2014-10-09,2015-01-13,0,2499
12257,21,2014 2,KEN.21_1,17,2014-10-09,2015-01-05,0.247,2771
2190,4,2014 2,KEN.4_1,30,2014-10-09,2015-02-01,0,2385
12270,21,2014 2,KEN.21_1,30,2014-10-09,2015-01-05,0,2508
2175,4,2014 2,KEN.4_1,15,2014-10-09,2015-02-01,0,2215
2169,4,2014 2,KEN.4_1,9,2014-10-09,2015-02-01,0,2240
21601,37,2014 2,KEN.37_1,1,2014-10-09,2014-12-29,0,2437
2168,4,2014 2,KEN.4_1,8,2014-10-09,2015-02-01,0,2084
5051,8,2014 2,KEN.8_1,11,2014-10-09,2015-02-02,0.082,1327
22328,38,2014 2,KEN.38_1,8,2014-10-09,2015-01-18,0,1882
19453,34,2014 2,KEN.34_1,13,2014-10-09,2015-02-07,0.19,1137
25215,44,2014 2,KEN.44_1,15,2014-10-09,2015-02-01,0.324,2990
25204,44,2014 2,KEN.44_1,4,2014-10-09,2015-02-01,0.347,3126
12992,23,2014 2,KEN.23_1,32,2014-10-09,2015-02-07,0,1391
11534,20,2014 2,KEN.20_1,14,2014-10-09,2014-12-29,0.012,2558
23047,41,2014 2,KEN.41_1,7,2014-10-09,2014-12-29,0,2491
23080,41,2014 2,KEN.41_1,40,2014-10-09,2014-12-29,0.118,2448
24483,43,2014 2,KEN.43_1,3,2014-10-09,2015-02-07,0,2363
24484,43,2014 2,KEN.43_1,4,2014-10-09,2015-02-07,0,1656
16582,30,2014 2,KEN.30_1,22,2014-10-09,2015-02-07,0.527,2066
15128,28,2014 2,KEN.28_1,8,2014-10-09,2015-02-07,0.493,1269
15121,28,2014 2,KEN.28_1,1,2014-10-09,2015-02-07,0.521,1200
2892,5,2014 2,KEN.5_1,12,2014-10-09,2015-01-26,0.429,3208
7219,13,2014 2,KEN.13_1,19,2014-10-09,2015-02-07,0,1536
14426,27,2014 2,KEN.27_1,26,2014-10-09,2015-02-02,0,1073
14401,27,2014 2,KEN.27_1,1,2014-10-09,2015-02-02,0,1383
17319,31,2014 2,KEN.31_1,39,2014-10-09,2015-02-07,0,2116
7946,14,2014 2,KEN.14_1,26,2014-10-09,2015-02-07,0.165,1063
7941,14,2014 2,KEN.14_1,21,2014-10-09,2015-02-07,0.361,1083
35,1,2014 2,KEN.1_1,35,2014-10-10,2015-01-27,0,3134
24492,43,2014 2,KEN.43_1,12,2014-10-10,2015-02-08,0,1273
5049,8,2014 2,KEN.8_1,9,2014-10-10,2015-02-03,0.573,1084
19458,34,2014 2,KEN.34_1,18,2014-10-10,2015-02-08,0.008,1116
11527,20,2014 2,KEN.20_1,7,2014-10-10,2014-12-30,0,2770
20911,36,2014 2,KEN.36_1,31,2014-10-10,2015-01-06,0.534,2357
11528,20,2014 2,KEN.20_1,8,2014-10-10,2014-12-30,0,2552
2164,4,2014 2,KEN.4_1,4,2014-10-10,2015-02-02,0,2117
7228,13,2014 2,KEN.13_1,28,2014-10-10,2015-02-08,0,1697
19471,34,2014 2,KEN.34_1,31,2014-10-10,2015-02-08,0.19,1246
22345,38,2014 2,KEN.38_1,25,2014-10-10,2015-01-19,0,1930
5062,8,2014 2,KEN.8_1,22,2014-10-10,2015-02-03,0,1261
25233,44,2014 2,KEN.44_1,33,2014-10-10,2015-02-02,0,2366
19441,34,2014 2,KEN.34_1,1,2014-10-10,2015-02-08,0.152,1107
8672,15,2014 2,KEN.15_1,32,2014-10-10,2014-12-30,0,3009
9365,16,2014 2,KEN.16_1,5,2014-10-10,2015-02-08,0,994
5781,11,2014 2,KEN.11_1,21,2014-10-10,2015-02-02,0.16,1994
20166,35,2014 2,KEN.35_1,6,2014-10-10,2015-01-14,0,2458
18754,33,2014 2,KEN.33_1,34,2014-10-10,2015-02-08,0,1917
22348,38,2014 2,KEN.38_1,28,2014-10-10,2015-01-19,0.078,1845
1480,3,2014 2,KEN.3_1,40,2014-10-10,2015-02-02,0,2286
23041,41,2014 2,KEN.41_1,1,2014-10-10,2014-12-30,0,2389
9379,16,2014 2,KEN.16_1,19,2014-10-10,2015-02-08,0.624,782
23055,41,2014 2,KEN.41_1,15,2014-10-10,2014-12-30,0,2365
10102,17,2014 2,KEN.17_1,22,2014-10-10,2015-02-03,0.318,1360
10108,17,2014 2,KEN.17_1,28,2014-10-10,2015-02-03,0.363,1352
15858,29,2014 2,KEN.29_1,18,2014-10-10,2014-12-30,0.689,2065
15860,29,2014 2,KEN.29_1,20,2014-10-10,2014-12-30,0.631,2147
9380,16,2014 2,KEN.16_1,20,2014-10-10,2015-02-08,0.578,809
7211,13,2014 2,KEN.13_1,11,2014-10-10,2015-02-08,0,1688
7202,13,2014 2,KEN.13_1,2,2014-10-10,2015-02-08,0,1413
14437,27,2014 2,KEN.27_1,37,2014-10-10,2015-02-03,0,1194
26647,47,2014 2,KEN.47_1,7,2014-10-10,2015-01-27,0,3776
1461,3,2014 2,KEN.3_1,21,2014-10-10,2015-02-02,0,2166
10115,17,2014 2,KEN.17_1,35,2014-10-10,2015-02-03,0.313,1392
18032,32,2014 2,KEN.32_1,32,2014-10-10,2015-02-03,0,1875
23790,42,2014 2,KEN.42_1,30,2014-10-10,2015-02-02,0,1816
7215,13,2014 2,KEN.13_1,15,2014-10-10,2015-02-08,0,2500
11554,20,2014 2,KEN.20_1,34,2014-10-10,2014-12-30,0,2571
7230,13,2014 2,KEN.13_1,30,2014-10-10,2015-02-08,0,2177
18721,33,2014 2,KEN.33_1,1,2014-10-10,2015-02-08,0,1834
22332,38,2014 2,KEN.38_1,12,2014-10-10,2015-01-19,0,1965
23800,42,2014 2,KEN.42_1,40,2014-10-10,2015-02-02,0.226,2050
18723,33,2014 2,KEN.33_1,3,2014-10-10,2015-02-08,0,1987
25946,45,2014 2,KEN.45_1,26,2014-10-10,2015-02-03,0.292,671
18024,32,2014 2,KEN.32_1,24,2014-10-10,2015-02-03,0,1727
18732,33,2014 2,KEN.33_1,12,2014-10-10,2015-02-08,0,1821
15143,28,2014 2,KEN.28_1,23,2014-10-10,2015-02-08,0.661,1036
12258,21,2014 2,KEN.21_1,18,2014-10-10,2015-01-06,0.084,2658
23770,42,2014 2,KEN.42_1,10,2014-10-10,2015-02-02,0,2943
5766,11,2014 2,KEN.11_1,6,2014-10-10,2015-02-02,0,2156
7944,14,2014 2,KEN.14_1,24,2014-10-10,2015-02-08,0,1032
13702,26,2014 2,KEN.26_1,22,2014-10-10,2014-12-30,0,2777
20195,35,2014 2,KEN.35_1,35,2014-10-11,2015-01-14,0,2355
24493,43,2014 2,KEN.43_1,13,2014-10-11,2015-02-09,0,1723
20200,35,2014 2,KEN.35_1,40,2014-10-11,2015-01-14,0,2737
20917,36,2014 2,KEN.36_1,37,2014-10-11,2015-01-07,0,2079
22,1,2014 2,KEN.1_1,22,2014-10-11,2015-01-28,0,3707
25957,45,2014 2,KEN.45_1,37,2014-10-11,2015-02-03,0.268,605
15152,28,2014 2,KEN.28_1,32,2014-10-11,2015-02-11,0.619,1017
740,2,2014 2,KEN.2_1,20,2014-10-11,2015-02-09,0.543,2224
3601,6,2014 2,KEN.6_1,1,2014-10-11,2014-12-31,0,2224
15131,28,2014 2,KEN.28_1,11,2014-10-11,2015-02-11,0.495,1007
2179,4,2014 2,KEN.4_1,19,2014-10-11,2015-02-03,0,2113
24509,43,2014 2,KEN.43_1,29,2014-10-11,2015-02-09,0,1405
20177,35,2014 2,KEN.35_1,17,2014-10-11,2015-01-14,0,2832
23069,41,2014 2,KEN.41_1,29,2014-10-11,2014-12-31,0,2632
4357,7,2014 2,KEN.7_1,37,2014-10-11,2015-01-07,0.016,2286
14407,27,2014 2,KEN.27_1,7,2014-10-11,2015-02-03,0,1314
14434,27,2014 2,KEN.27_1,34,2014-10-11,2015-02-03,0,1418
4360,7,2014 2,KEN.7_1,40,2014-10-11,2015-01-07,0,2437
23056,41,2014 2,KEN.41_1,16,2014-10-11,2014-12-31,0.285,2085
8660,15,2014 2,KEN.15_1,20,2014-10-11,2014-12-31,0,3017
1470,3,2014 2,KEN.3_1,30,2014-10-11,2015-02-03,0,2217
22343,38,2014 2,KEN.38_1,23,2014-10-11,2015-01-20,0,2094
25948,45,2014 2,KEN.45_1,28,2014-10-11,2015-02-03,0.184,621
5056,8,2014 2,KEN.8_1,16,2014-10-11,2015-02-03,0.314,1164
22344,38,2014 2,KEN.38_1,24,2014-10-11,2015-01-20,0,1909
19473,34,2014 2,KEN.34_1,33,2014-10-11,2015-02-09,0.098,1089
10095,17,2014 2,KEN.17_1,15,2014-10-11,2015-02-03,0.26,1346
16569,30,2014 2,KEN.30_1,9,2014-10-11,2015-02-09,0,1866
25236,44,2014 2,KEN.44_1,36,2014-10-11,2015-02-03,0,2336
10807,19,2014 2,KEN.19_1,7,2014-10-11,2015-02-11,0.138,1101
6487,12,2014 2,KEN.12_1,7,2014-10-11,2015-02-09,0,2050
23059,41,2014 2,KEN.41_1,19,2014-10-11,2014-12-31,0,2379
20175,35,2014 2,KEN.35_1,15,2014-10-11,2015-02-03,0.727,1103
4329,7,2014 2,KEN.7_1,9,2014-10-11,2015-01-07,0.476,2530
13703,26,2014 2,KEN.26_1,23,2014-10-11,2014-12-31,0,3017
18741,33,2014 2,KEN.33_1,21,2014-10-11,2015-02-09,0,1973
25217,44,2014 2,KEN.44_1,17,2014-10-11,2015-02-03,0,2510
2919,5,2014 2,KEN.5_1,39,2014-10-11,2015-01-28,0.467,3087
23776,42,2014 2,KEN.42_1,16,2014-10-11,2015-02-03,0.392,2791
10839,19,2014 2,KEN.19_1,39,2014-10-11,2015-02-11,0.236,1122
2898,5,2014 2,KEN.5_1,18,2014-10-11,2015-01-28,0,2471
10838,19,2014 2,KEN.19_1,38,2014-10-11,2015-02-11,0.197,1115
13681,26,2014 2,KEN.26_1,1,2014-10-11,2014-12-31,0,2787
12982,23,2014 2,KEN.23_1,22,2014-10-11,2015-02-09,0,1476
15147,28,2014 2,KEN.28_1,27,2014-10-11,2015-02-11,0.618,1018
10837,19,2014 2,KEN.19_1,37,2014-10-12,2015-02-12,0.192,1148
13694,26,2014 2,KEN.26_1,14,2014-10-12,2015-01-01,0,2683
13685,26,2014 2,KEN.26_1,5,2014-10-12,2015-01-01,0,2924
16574,30,2014 2,KEN.30_1,14,2014-10-12,2015-02-10,0.581,2187
20182,35,2014 2,KEN.35_1,22,2014-10-12,2015-01-15,0,3671
8642,15,2014 2,KEN.15_1,2,2014-10-12,2015-01-01,0,2213
20171,35,2014 2,KEN.35_1,11,2014-10-12,2015-01-15,0,2414
5786,11,2014 2,KEN.11_1,26,2014-10-12,2015-02-04,0.08,2000
16,1,2014 2,KEN.1_1,16,2014-10-12,2015-01-29,0,3086
8655,15,2014 2,KEN.15_1,15,2014-10-12,2015-01-01,0,3029
5763,11,2014 2,KEN.11_1,3,2014-10-12,2015-02-04,0.067,1887
23773,42,2014 2,KEN.42_1,13,2014-10-12,2015-02-04,0,2000
8659,15,2014 2,KEN.15_1,19,2014-10-12,2015-01-01,0.587,1845
23783,42,2014 2,KEN.42_1,23,2014-10-12,2015-02-04,0.412,1942
23799,42,2014 2,KEN.42_1,39,2014-10-12,2015-02-04,0.389,1990
5053,8,2014 2,KEN.8_1,13,2014-10-12,2015-02-04,0,1274
5068,8,2014 2,KEN.8_1,28,2014-10-12,2015-02-04,0.208,1197
5078,8,2014 2,KEN.8_1,38,2014-10-12,2015-02-04,0.168,1212
21629,37,2014 2,KEN.37_1,29,2014-10-12,2015-01-01,0,2351
11553,20,2014 2,KEN.20_1,33,2014-10-12,2015-01-01,0.511,2650
19462,34,2014 2,KEN.34_1,22,2014-10-12,2015-02-10,0,1193
12263,21,2014 2,KEN.21_1,23,2014-10-12,2015-01-08,0,2485
12256,21,2014 2,KEN.21_1,16,2014-10-12,2015-01-08,0,2589
12250,21,2014 2,KEN.21_1,10,2014-10-12,2015-01-08,0.429,2606
12243,21,2014 2,KEN.21_1,3,2014-10-12,2015-01-08,0.022,2719
10806,19,2014 2,KEN.19_1,6,2014-10-12,2015-02-12,0,1219
10829,19,2014 2,KEN.19_1,29,2014-10-12,2015-02-12,0.334,1065
20914,36,2014 2,KEN.36_1,34,2014-10-12,2015-01-08,0.616,2138
4324,7,2014 2,KEN.7_1,4,2014-10-12,2015-01-08,0.525,2483
4352,7,2014 2,KEN.7_1,32,2014-10-12,2015-01-08,0,2329
7926,14,2014 2,KEN.14_1,6,2014-10-12,2015-02-12,0.08,1006
14414,27,2014 2,KEN.27_1,14,2014-10-12,2015-02-04,0,1363
14412,27,2014 2,KEN.27_1,12,2014-10-12,2015-02-04,0,1432
17311,31,2014 2,KEN.31_1,31,2014-10-12,2015-02-10,0,2643
17296,31,2014 2,KEN.31_1,16,2014-10-12,2015-02-10,0,2171
6483,12,2014 2,KEN.12_1,3,2014-10-12,2015-02-10,0,2045
20902,36,2014 2,KEN.36_1,22,2014-10-12,2015-01-08,0.606,2058
20886,36,2014 2,KEN.36_1,6,2014-10-12,2015-01-08,0.637,2031
15870,29,2014 2,KEN.29_1,30,2014-10-12,2015-01-01,0.647,2087
3610,6,2014 2,KEN.6_1,10,2014-10-12,2015-01-01,0,2288
10116,17,2014 2,KEN.17_1,36,2014-10-12,2015-02-04,0.145,1388
25927,45,2014 2,KEN.45_1,7,2014-10-12,2015-02-04,0.336,705
19466,34,2014 2,KEN.34_1,26,2014-10-12,2015-02-10,0.13,1105
25221,44,2014 2,KEN.44_1,21,2014-10-12,2015-02-04,0.311,2670
12999,23,2014 2,KEN.23_1,39,2014-10-12,2015-02-10,0,1640
22359,38,2014 2,KEN.38_1,39,2014-10-12,2015-01-21,0,1847
15141,28,2014 2,KEN.28_1,21,2014-10-12,2015-02-12,0.633,997
2884,5,2014 2,KEN.5_1,4,2014-10-12,2015-01-29,0,2659
2886,5,2014 2,KEN.5_1,6,2014-10-12,2015-01-29,0.436,2777
2891,5,2014 2,KEN.5_1,11,2014-10-12,2015-01-29,0,2682
2905,5,2014 2,KEN.5_1,25,2014-10-12,2015-01-29,0,2616
21614,37,2014 2,KEN.37_1,14,2014-10-13,2015-01-02,0,2513
13719,26,2014 2,KEN.26_1,39,2014-10-13,2015-01-02,0,2144
3636,6,2014 2,KEN.6_1,36,2014-10-13,2015-01-02,0,2869
7951,14,2014 2,KEN.14_1,31,2014-10-13,2015-02-12,0.321,1016
19480,34,2014 2,KEN.34_1,40,2014-10-13,2015-02-11,0.15,1014
14436,27,2014 2,KEN.27_1,36,2014-10-13,2015-02-05,0,1546
1471,3,2014 2,KEN.3_1,31,2014-10-13,2015-02-05,0,2230
23,1,2014 2,KEN.1_1,23,2014-10-13,2015-01-30,0,3720
1469,3,2014 2,KEN.3_1,29,2014-10-13,2015-02-05,0,1985
1468,3,2014 2,KEN.3_1,28,2014-10-13,2015-02-05,0,2305
8676,15,2014 2,KEN.15_1,36,2014-10-13,2015-01-02,0.506,2149
7205,13,2014 2,KEN.13_1,5,2014-10-13,2015-02-11,0,1563
23764,42,2014 2,KEN.42_1,4,2014-10-13,2015-02-05,0.315,1775
14406,27,2014 2,KEN.27_1,6,2014-10-13,2015-02-05,0,1541
25958,45,2014 2,KEN.45_1,38,2014-10-13,2015-02-05,0.212,628
13000,23,2014 2,KEN.23_1,40,2014-10-13,2015-02-11,0,1659
12979,23,2014 2,KEN.23_1,19,2014-10-13,2015-02-11,0,1461
6520,12,2014 2,KEN.12_1,40,2014-10-13,2015-02-11,0,2084
26665,47,2014 2,KEN.47_1,25,2014-10-13,2015-01-30,0,2824
9397,16,2014 2,KEN.16_1,37,2014-10-13,2015-02-11,0.624,745
15136,28,2014 2,KEN.28_1,16,2014-10-13,2015-02-12,0.499,1013
9371,16,2014 2,KEN.16_1,11,2014-10-13,2015-02-11,0.621,735
5779,11,2014 2,KEN.11_1,19,2014-10-13,2015-02-05,0.047,1856
9367,16,2014 2,KEN.16_1,7,2014-10-13,2015-02-11,0.637,729
5790,11,2014 2,KEN.11_1,30,2014-10-13,2015-02-05,0.056,1778
5765,11,2014 2,KEN.11_1,5,2014-10-13,2015-02-05,0.077,1777
6496,12,2014 2,KEN.12_1,16,2014-10-13,2015-02-11,0,1936
13682,26,2014 2,KEN.26_1,2,2014-10-13,2015-01-02,0,2631
25209,44,2014 2,KEN.44_1,9,2014-10-13,2015-02-05,0.309,2992
23763,42,2014 2,KEN.42_1,3,2014-10-13,2015-02-05,0.42,2759
10821,19,2014 2,KEN.19_1,21,2014-10-13,2015-02-12,0.255,1125
25212,44,2014 2,KEN.44_1,12,2014-10-13,2015-02-05,0.363,2566
7232,13,2014 2,KEN.13_1,32,2014-10-13,2015-02-11,0,2010
21628,37,2014 2,KEN.37_1,28,2014-10-13,2015-01-02,0,2514
25216,44,2014 2,KEN.44_1,16,2014-10-13,2015-02-05,0.361,2607
2881,5,2014 2,KEN.5_1,1,2014-10-13,2015-01-30,0.274,2827
8654,15,2014 2,KEN.15_1,14,2014-10-13,2015-01-02,0.632,1686
18013,32,2014 2,KEN.32_1,13,2014-10-13,2015-02-05,0,1532
7927,14,2014 2,KEN.14_1,7,2014-10-13,2015-02-12,0.17,997
18728,33,2014 2,KEN.33_1,8,2014-10-13,2015-02-11,0,1995
12264,21,2014 2,KEN.21_1,24,2014-10-13,2015-01-09,0,2585
12269,21,2014 2,KEN.21_1,29,2014-10-13,2015-01-09,0.159,2487
5043,8,2014 2,KEN.8_1,3,2014-10-13,2015-02-05,0.272,1117
19469,34,2014 2,KEN.34_1,29,2014-10-13,2015-02-11,0.178,1087
2188,4,2014 2,KEN.4_1,28,2014-10-13,2015-02-05,0,2203
19449,34,2014 2,KEN.34_1,9,2014-10-13,2015-02-11,0.382,1251
11545,20,2014 2,KEN.20_1,25,2014-10-13,2015-01-02,0,2611
21604,37,2014 2,KEN.37_1,4,2014-10-13,2015-01-02,0,2499
25925,45,2014 2,KEN.45_1,5,2014-10-13,2015-02-05,0.229,597
8645,15,2014 2,KEN.15_1,5,2014-10-13,2015-01-02,0,2649
15872,29,2014 2,KEN.29_1,32,2014-10-13,2015-01-02,0.594,2018
3606,6,2014 2,KEN.6_1,6,2014-10-13,2015-01-02,0,2869
6492,12,2014 2,KEN.12_1,12,2014-10-14,2015-02-11,0,2520
18040,32,2014 2,KEN.32_1,40,2014-10-14,2015-02-06,0,2007
737,2,2014 2,KEN.2_1,17,2014-10-14,2015-02-11,0,1593
13698,26,2014 2,KEN.26_1,18,2014-10-14,2015-01-03,0,2604
12274,21,2014 2,KEN.21_1,34,2014-10-14,2015-01-10,0.547,2561
19479,34,2014 2,KEN.34_1,39,2014-10-14,2015-02-11,0.291,1167
11523,20,2014 2,KEN.20_1,3,2014-10-14,2015-01-03,0.234,2836
23054,41,2014 2,KEN.41_1,14,2014-10-14,2015-01-03,0,2432
23042,41,2014 2,KEN.41_1,2,2014-10-14,2015-01-03,0,2453
1478,3,2014 2,KEN.3_1,38,2014-10-14,2015-02-06,0,2034
20896,36,2014 2,KEN.36_1,16,2014-10-14,2015-01-10,0.503,2418
20891,36,2014 2,KEN.36_1,11,2014-10-14,2015-01-10,0.553,2242
23780,42,2014 2,KEN.42_1,20,2014-10-14,2015-02-06,0.387,3160
5070,8,2014 2,KEN.8_1,30,2014-10-14,2015-02-06,0.082,1237
8662,15,2014 2,KEN.15_1,22,2014-10-14,2015-01-03,0,2955
1459,3,2014 2,KEN.3_1,19,2014-10-14,2015-02-06,0,2285
4345,7,2014 2,KEN.7_1,25,2014-10-14,2015-01-10,0.54,2560
2180,4,2014 2,KEN.4_1,20,2014-10-14,2015-02-06,0,2242
4342,7,2014 2,KEN.7_1,22,2014-10-14,2015-01-10,0,2465
19463,34,2014 2,KEN.34_1,23,2014-10-14,2015-02-11,0,1120
24502,43,2014 2,KEN.43_1,22,2014-10-14,2015-02-11,0.099,1719
24507,43,2014 2,KEN.43_1,27,2014-10-14,2015-02-11,0,1831
14429,27,2014 2,KEN.27_1,29,2014-10-14,2015-02-06,0,1383
10104,17,2014 2,KEN.17_1,24,2014-10-14,2015-02-06,0.26,1274
25240,44,2014 2,KEN.44_1,40,2014-10-14,2015-02-06,0,2769
23070,41,2014 2,KEN.41_1,30,2014-10-14,2015-01-03,0,2955
7204,13,2014 2,KEN.13_1,4,2014-10-14,2015-02-11,0,1923
5767,11,2014 2,KEN.11_1,7,2014-10-14,2015-02-06,0.041,1979
