,district,year,yield
2496,shangombo,1999,4.251939999999999
2497,shangombo,2000,4.1983999999999995
2498,shangombo,2001,4.1855
2499,shangombo,2002,4.274100000000001
2500,shangombo,2003,4.00162
2501,shangombo,2004,4.32423
2502,shangombo,2005,4.006460000000001
2503,shangombo,2006,3.99383
2504,shangombo,2007,3.88373
2505,shangombo,2008,3.99454
2506,shangombo,2009,4.08159
2507,shangombo,2010,3.94394
2508,shangombo,2011,4.01593
2509,shangombo,2012,4.0
2510,shangombo,2013,4.116960000000001
2511,shangombo,2014,3.9981099999999996
2512,shangombo,2015,3.8802
2513,shangombo,2016,3.9417
2514,shangombo,2017,4.25189
2515,shangombo,2018,3.87137
2516,shangombo,2019,3.77543
2517,shangombo,2020,3.95737
2518,shangombo,2021,4.21185
2519,shangombo,2022,3.7055555555555553
2520,shibuyunji,1999,4.2337
2521,shibuyunji,2000,4.16551
2522,shibuyunji,2001,4.17176
2523,shibuyunji,2002,4.2868200000000005
2524,shibuyunji,2003,3.98065
2525,shibuyunji,2004,4.3457799999999995
2526,shibuyunji,2005,4.00496
2527,shibuyunji,2006,3.9156099999999996
2528,shibuyunji,2007,3.8695800000000005
2529,shibuyunji,2008,3.98601
2530,shibuyunji,2009,4.09096
2531,shibuyunji,2010,3.8746899999999997
2532,shibuyunji,2011,4.03118
2533,shibuyunji,2012,4.00807
2534,shibuyunji,2013,4.1634199999999995
2535,shibuyunji,2014,4.01974
2536,shibuyunji,2015,3.9081099999999998
2537,shibuyunji,2016,3.89914
2538,shibuyunji,2017,4.2335199999999995
2539,shibuyunji,2018,3.7960000000000003
2540,shibuyunji,2019,3.76054
2541,shibuyunji,2020,3.95923
2542,shibuyunji,2021,4.14591
2543,shibuyunji,2022,3.6979444444444445
2544,shiwang'andu,1999,4.28466
2545,shiwang'andu,2000,4.1983999999999995
2546,shiwang'andu,2001,4.159940000000001
2547,shiwang'andu,2002,4.2266699999999995
2548,shiwang'andu,2003,3.9027800000000004
2549,shiwang'andu,2004,4.32051
2550,shiwang'andu,2005,4.02431
2551,shiwang'andu,2006,3.98007
2552,shiwang'andu,2007,3.88253
2553,shiwang'andu,2008,3.99652
2554,shiwang'andu,2009,4.10253
2555,shiwang'andu,2010,3.9383800000000004
2556,shiwang'andu,2011,3.98453
2557,shiwang'andu,2012,3.95001
2558,shiwang'andu,2013,4.08645
2559,shiwang'andu,2014,4.00242
2560,shiwang'andu,2015,3.9579700000000004
2561,shiwang'andu,2016,3.96779
2562,shiwang'andu,2017,4.22273
2563,shiwang'andu,2018,3.8501999999999996
2564,shiwang'andu,2019,3.77724
2565,shiwang'andu,2020,3.93036
2566,shiwang'andu,2021,4.21709
2567,shiwang'andu,2022,3.8346538461538464
2568,siavonga,1999,4.23922
2569,siavonga,2000,4.1803300000000005
2570,siavonga,2001,4.18529
2571,siavonga,2002,4.2955000000000005
2572,siavonga,2003,3.98894
2573,siavonga,2004,4.36155
2574,siavonga,2005,3.9761
2575,siavonga,2006,3.94697
2576,siavonga,2007,3.89039
2577,siavonga,2008,4.04955
2578,siavonga,2009,4.02817
2579,siavonga,2010,3.9268799999999997
2580,siavonga,2011,4.01087
2581,siavonga,2012,3.98724
2582,siavonga,2013,4.12357
2583,siavonga,2014,3.98774
2584,siavonga,2015,3.92786
2585,siavonga,2016,3.9302300000000003
2586,siavonga,2017,4.220899999999999
2587,siavonga,2018,3.8359000000000005
2588,siavonga,2019,3.78001
2589,siavonga,2020,3.96137
2590,siavonga,2021,4.21199
2591,siavonga,2022,3.839115384615385
2592,sikongo,1999,4.313486666666667
2593,sikongo,2000,4.19049
2594,sikongo,2001,4.19062
2595,sikongo,2002,4.30456
2596,sikongo,2003,3.94197
2597,sikongo,2004,4.317130000000001
2598,sikongo,2005,4.04086
2599,sikongo,2006,3.98538
2600,sikongo,2007,3.90312
2601,sikongo,2008,3.99596
2602,sikongo,2009,4.113980000000001
2603,sikongo,2010,3.93409
2604,sikongo,2011,3.94932
2605,sikongo,2012,4.00046
2606,sikongo,2013,4.15145
2607,sikongo,2014,3.9999399999999996
2608,sikongo,2015,3.82882
2609,sikongo,2016,3.9889300000000003
2610,sikongo,2017,4.25309
2611,sikongo,2018,3.86444
2612,sikongo,2019,3.76375
2613,sikongo,2020,3.95275
2614,sikongo,2021,4.21725
2615,sikongo,2022,3.923627450980392
2616,sinazongwe,1999,4.286213333333333
2617,sinazongwe,2000,4.17728
2618,sinazongwe,2001,4.18544
2619,sinazongwe,2002,4.28528
2620,sinazongwe,2003,3.9849400000000004
2621,sinazongwe,2004,4.3595
2622,sinazongwe,2005,3.96901
2623,sinazongwe,2006,3.93193
2624,sinazongwe,2007,3.87796
2625,sinazongwe,2008,3.9820100000000003
2626,sinazongwe,2009,4.10954
2627,sinazongwe,2010,3.9131299999999998
2628,sinazongwe,2011,3.98956
2629,sinazongwe,2012,4.0180299999999995
2630,sinazongwe,2013,4.18019
2631,sinazongwe,2014,3.9908699999999997
2632,sinazongwe,2015,3.9029399999999996
2633,sinazongwe,2016,3.94012
2634,sinazongwe,2017,4.23145
2635,sinazongwe,2018,3.87541
2636,sinazongwe,2019,3.7836200000000004
2637,sinazongwe,2020,3.94169
2638,sinazongwe,2021,4.11125
2639,sinazongwe,2022,3.8188461538461542
2640,sinda,1999,4.264233333333333
2641,sinda,2000,4.15916
2642,sinda,2001,4.18852
2643,sinda,2002,4.19222
2644,sinda,2003,3.98914
2645,sinda,2004,4.27304
2646,sinda,2005,3.9732499999999997
2647,sinda,2006,3.8882999999999996
2648,sinda,2007,3.8793400000000005
2649,sinda,2008,4.02347
2650,sinda,2009,4.066190000000001
2651,sinda,2010,3.9161599999999996
2652,sinda,2011,3.9761
2653,sinda,2012,3.98471
2654,sinda,2013,4.19586
2655,sinda,2014,3.99201
2656,sinda,2015,3.89422
2657,sinda,2016,3.96293
2658,sinda,2017,4.2526
2659,sinda,2018,3.87238
2660,sinda,2019,3.71611
2661,sinda,2020,3.9732299999999996
2662,sinda,2021,4.18419
2663,sinda,2022,3.619581818181818
2664,sioma,1999,4.262973333333334
2665,sioma,2000,4.189699999999999
2666,sioma,2001,4.29883
2667,sioma,2002,4.23006
2668,sioma,2003,3.91509
2669,sioma,2004,4.38417
2670,sioma,2005,4.00535
2671,sioma,2006,3.94673
2672,sioma,2007,3.9107600000000002
2673,sioma,2008,4.02785
2674,sioma,2009,4.08267
2675,sioma,2010,3.93636
2676,sioma,2011,3.98657
2677,sioma,2012,3.99494
2678,sioma,2013,4.12112
2679,sioma,2014,4.00553
2680,sioma,2015,3.93239
2681,sioma,2016,4.00437
2682,sioma,2017,4.30046
2683,sioma,2018,3.90087
2684,sioma,2019,3.76878
2685,sioma,2020,3.9543
2686,sioma,2021,4.20141
2687,sioma,2022,3.620890909090909
2688,solwezi,1999,4.2528733333333335
2689,solwezi,2000,4.16897
2690,solwezi,2001,4.12605
2691,solwezi,2002,4.152699999999999
2692,solwezi,2003,3.9101100000000004
2693,solwezi,2004,4.30273
2694,solwezi,2005,4.0098899999999995
2695,solwezi,2006,3.88527
2696,solwezi,2007,3.91235
2697,solwezi,2008,4.02133
2698,solwezi,2009,4.06249
2699,solwezi,2010,3.90716
2700,solwezi,2011,3.94898
2701,solwezi,2012,3.99198
2702,solwezi,2013,4.17288
2703,solwezi,2014,4.00997
2704,solwezi,2015,3.90471
2705,solwezi,2016,3.9199599999999997
2706,solwezi,2017,4.24788
2707,solwezi,2018,3.80144
2708,solwezi,2019,3.75793
2709,solwezi,2020,3.98154
2710,solwezi,2021,4.25276
2711,solwezi,2022,3.8628823529411767
2712,vubwi,1999,4.214646666666667
2713,vubwi,2000,4.14098
2714,vubwi,2001,4.17844
2715,vubwi,2002,4.2528500000000005
2716,vubwi,2003,4.0382
2717,vubwi,2004,4.28345
2718,vubwi,2005,4.02705
2719,vubwi,2006,4.1291
2720,vubwi,2007,4.04486
2721,vubwi,2008,4.1342
2722,vubwi,2009,4.13669
2723,vubwi,2010,4.07234
2724,vubwi,2011,4.03598
2725,vubwi,2012,4.1737
2726,vubwi,2013,4.24142
2727,vubwi,2014,4.10119
2728,vubwi,2015,3.88717
2729,vubwi,2016,3.98058
2730,vubwi,2017,4.28467
2731,vubwi,2018,3.8851999999999998
2732,vubwi,2019,3.7148000000000003
2733,vubwi,2020,3.92238
2734,vubwi,2021,4.11815
2735,vubwi,2022,4.0143200000000006
2736,zambezi,1999,4.2569333333333335
2737,zambezi,2000,4.17022
2738,zambezi,2001,4.22801
2739,zambezi,2002,4.2164600000000005
2740,zambezi,2003,3.9560500000000003
2741,zambezi,2004,4.30558
2742,zambezi,2005,3.9473399999999996
2743,zambezi,2006,3.94685
2744,zambezi,2007,3.8797800000000002
2745,zambezi,2008,4.06471
2746,zambezi,2009,4.08589
2747,zambezi,2010,3.9209500000000004
2748,zambezi,2011,4.02862
2749,zambezi,2012,3.97827
2750,zambezi,2013,4.12726
2751,zambezi,2014,4.01596
2752,zambezi,2015,3.92299
2753,zambezi,2016,3.99095
2754,zambezi,2017,4.279
2755,zambezi,2018,3.8691000000000004
2756,zambezi,2019,3.74676
2757,zambezi,2020,3.94387
2758,zambezi,2021,4.18628
2759,zambezi,2022,3.6801481481481484
2760,zimba,1999,4.265373333333334
2761,zimba,2000,4.19195
2762,zimba,2001,4.22902
2763,zimba,2002,4.28847
2764,zimba,2003,3.98053
2765,zimba,2004,4.3131
2766,zimba,2005,3.9765499999999996
2767,zimba,2006,3.98319
2768,zimba,2007,3.9053199999999997
2769,zimba,2008,4.03628
2770,zimba,2009,4.07477
2771,zimba,2010,3.8955
2772,zimba,2011,4.002079999999999
2773,zimba,2012,4.01975
2774,zimba,2013,4.19098
2775,zimba,2014,3.97518
2776,zimba,2015,3.95943
2777,zimba,2016,4.027950000000001
2778,zimba,2017,4.24838
2779,zimba,2018,3.80788
2780,zimba,2019,3.7428500000000002
2781,zimba,2020,3.99101
2782,zimba,2021,4.16769
2783,zimba,2022,3.96254
