,district,season_year,cultivar,year,yield
17539,mulobezi,2018,cultivar9,2019,6.1280600000000005
17540,mulobezi,2019,cultivar1,2019,3.7510000000000003
17541,mulobezi,2019,cultivar1,2020,4.08742
17542,mulobezi,2019,cultivar10,2019,4.659479999999999
17543,mulobezi,2019,cultivar10,2020,5.13302
17544,mulobezi,2019,cultivar2,2019,3.2495999999999996
17545,mulobezi,2019,cultivar2,2020,4.1914
17546,mulobezi,2019,cultivar3,2019,5.95442
17547,mulobezi,2019,cultivar3,2020,6.63292
17548,mulobezi,2019,cultivar4,2019,2.3294
17549,mulobezi,2019,cultivar4,2020,2.5741
17550,mulobezi,2019,cultivar5,2019,3.4197800000000003
17551,mulobezi,2019,cultivar5,2020,3.6209000000000002
17552,mulobezi,2019,cultivar6,2019,5.97144
17553,mulobezi,2019,cultivar6,2020,6.38736
17554,mulobezi,2019,cultivar7,2019,6.2241800000000005
17555,mulobezi,2019,cultivar7,2020,6.99742
17556,mulobezi,2019,cultivar8,2019,5.60412
17557,mulobezi,2019,cultivar8,2020,6.11776
17558,mulobezi,2019,cultivar9,2019,6.34514
17559,mulobezi,2019,cultivar9,2020,6.29494
17560,mulobezi,2020,cultivar1,2020,3.68334
17561,mulobezi,2020,cultivar1,2021,4.29246
17562,mulobezi,2020,cultivar10,2020,4.8307400000000005
17563,mulobezi,2020,cultivar10,2021,5.319579999999999
17564,mulobezi,2020,cultivar2,2020,3.84678
17565,mulobezi,2020,cultivar2,2021,4.47712
17566,mulobezi,2020,cultivar3,2020,5.90892
17567,mulobezi,2020,cultivar3,2021,6.35818
17568,mulobezi,2020,cultivar4,2020,2.52738
17569,mulobezi,2020,cultivar4,2021,2.7317
17570,mulobezi,2020,cultivar5,2020,3.50114
17571,mulobezi,2020,cultivar5,2021,3.85548
17572,mulobezi,2020,cultivar6,2020,6.28838
17573,mulobezi,2020,cultivar6,2021,6.19972
17574,mulobezi,2020,cultivar7,2020,6.2759
17575,mulobezi,2020,cultivar7,2021,6.40052
17576,mulobezi,2020,cultivar8,2020,5.9547799999999995
17577,mulobezi,2020,cultivar8,2021,6.07094
17578,mulobezi,2020,cultivar9,2020,5.9448
17579,mulobezi,2020,cultivar9,2021,6.254099999999999
17580,mulobezi,2021,cultivar1,2021,3.66596
17581,mulobezi,2021,cultivar1,2022,4.01846
17582,mulobezi,2021,cultivar10,2021,4.92026
17583,mulobezi,2021,cultivar10,2022,5.20304
17584,mulobezi,2021,cultivar2,2021,3.1532400000000003
17585,mulobezi,2021,cultivar2,2022,4.0625599999999995
17586,mulobezi,2021,cultivar3,2021,5.7138599999999995
17587,mulobezi,2021,cultivar3,2022,6.22878
17588,mulobezi,2021,cultivar4,2021,2.66118
17589,mulobezi,2021,cultivar4,2022,2.56414
17590,mulobezi,2021,cultivar5,2021,3.6114800000000002
17591,mulobezi,2021,cultivar5,2022,3.5097199999999997
17592,mulobezi,2021,cultivar6,2021,5.60986
17593,mulobezi,2021,cultivar6,2022,6.4806799999999996
17594,mulobezi,2021,cultivar7,2021,6.3092999999999995
17595,mulobezi,2021,cultivar7,2022,6.86692
17596,mulobezi,2021,cultivar8,2021,5.82356
17597,mulobezi,2021,cultivar8,2022,5.82832
17598,mulobezi,2021,cultivar9,2021,5.87454
17599,mulobezi,2021,cultivar9,2022,6.285019999999999
17600,mumbwa,2011,cultivar1,2011,3.88982
17601,mumbwa,2011,cultivar1,2012,4.3321000000000005
17602,mumbwa,2011,cultivar10,2011,5.12254
17603,mumbwa,2011,cultivar10,2012,5.03162
17604,mumbwa,2011,cultivar2,2011,3.88906
17605,mumbwa,2011,cultivar2,2012,3.80246
17606,mumbwa,2011,cultivar3,2011,6.211320000000001
17607,mumbwa,2011,cultivar3,2012,6.303640000000001
17608,mumbwa,2011,cultivar4,2011,2.66436
17609,mumbwa,2011,cultivar4,2012,2.7576400000000003
17610,mumbwa,2011,cultivar5,2011,3.74294
17611,mumbwa,2011,cultivar5,2012,3.92056
17612,mumbwa,2011,cultivar6,2011,6.6566
17613,mumbwa,2011,cultivar6,2012,6.109439999999999
17614,mumbwa,2011,cultivar7,2011,6.35108
17615,mumbwa,2011,cultivar7,2012,5.999880000000001
17616,mumbwa,2011,cultivar8,2011,6.31108
17617,mumbwa,2011,cultivar8,2012,5.912920000000001
17618,mumbwa,2011,cultivar9,2011,6.133959999999999
17619,mumbwa,2011,cultivar9,2012,6.351240000000001
17620,mumbwa,2012,cultivar1,2012,3.60474
17621,mumbwa,2012,cultivar1,2013,4.50282
17622,mumbwa,2012,cultivar10,2012,5.156079999999999
17623,mumbwa,2012,cultivar10,2013,5.120760000000001
17624,mumbwa,2012,cultivar2,2012,3.56406
17625,mumbwa,2012,cultivar2,2013,4.32348
17626,mumbwa,2012,cultivar3,2012,6.8523000000000005
17627,mumbwa,2012,cultivar3,2013,5.84966
17628,mumbwa,2012,cultivar4,2012,2.45212
17629,mumbwa,2012,cultivar4,2013,2.8287
17630,mumbwa,2012,cultivar5,2012,3.5211799999999998
17631,mumbwa,2012,cultivar5,2013,3.96084
17632,mumbwa,2012,cultivar6,2012,6.4020399999999995
17633,mumbwa,2012,cultivar6,2013,6.1452800000000005
17634,mumbwa,2012,cultivar7,2012,6.70234
17635,mumbwa,2012,cultivar7,2013,6.324020000000001
17636,mumbwa,2012,cultivar8,2012,7.07024
17637,mumbwa,2012,cultivar8,2013,5.691319999999999
17638,mumbwa,2012,cultivar9,2012,6.5430399999999995
17639,mumbwa,2012,cultivar9,2013,6.084059999999999
17640,mumbwa,2013,cultivar1,2013,3.8369799999999996
17641,mumbwa,2013,cultivar1,2014,4.14774
17642,mumbwa,2013,cultivar10,2013,5.09814
17643,mumbwa,2013,cultivar10,2014,5.36758
17644,mumbwa,2013,cultivar2,2013,3.6453800000000003
17645,mumbwa,2013,cultivar2,2014,4.4862
17646,mumbwa,2013,cultivar3,2013,6.99336
17647,mumbwa,2013,cultivar3,2014,6.53212
17648,mumbwa,2013,cultivar4,2013,2.47884
17649,mumbwa,2013,cultivar4,2014,2.74194
17650,mumbwa,2013,cultivar5,2013,3.55246
17651,mumbwa,2013,cultivar5,2014,3.7935399999999997
17652,mumbwa,2013,cultivar6,2013,6.84434
17653,mumbwa,2013,cultivar6,2014,6.722860000000001
17654,mumbwa,2013,cultivar7,2013,6.8229
17655,mumbwa,2013,cultivar7,2014,6.71794
17656,mumbwa,2013,cultivar8,2013,6.92398
17657,mumbwa,2013,cultivar8,2014,6.330299999999999
17658,mumbwa,2013,cultivar9,2013,6.29344
17659,mumbwa,2013,cultivar9,2014,6.29256
17660,mumbwa,2014,cultivar1,2014,3.60866
17661,mumbwa,2014,cultivar1,2015,3.85486
17662,mumbwa,2014,cultivar10,2014,5.244120000000001
17663,mumbwa,2014,cultivar10,2015,4.92964
17664,mumbwa,2014,cultivar2,2014,3.8553800000000003
17665,mumbwa,2014,cultivar2,2015,4.265
17666,mumbwa,2014,cultivar3,2014,6.30092
17667,mumbwa,2014,cultivar3,2015,5.90186
17668,mumbwa,2014,cultivar4,2014,2.59098
17669,mumbwa,2014,cultivar4,2015,2.8613
17670,mumbwa,2014,cultivar5,2014,3.3363799999999997
17671,mumbwa,2014,cultivar5,2015,3.83222
17672,mumbwa,2014,cultivar6,2014,7.0463
17673,mumbwa,2014,cultivar6,2015,6.097759999999999
17674,mumbwa,2014,cultivar7,2014,7.0823599999999995
17675,mumbwa,2014,cultivar7,2015,5.94446
17676,mumbwa,2014,cultivar8,2014,6.34734
17677,mumbwa,2014,cultivar8,2015,5.19254
17678,mumbwa,2014,cultivar9,2014,5.89478
17679,mumbwa,2014,cultivar9,2015,5.36058
17680,mumbwa,2015,cultivar1,2015,3.77664
17681,mumbwa,2015,cultivar1,2016,4.09504
17682,mumbwa,2015,cultivar10,2015,4.80626
17683,mumbwa,2015,cultivar10,2016,5.159479999999999
17684,mumbwa,2015,cultivar2,2015,3.44698
17685,mumbwa,2015,cultivar2,2016,3.81428
17686,mumbwa,2015,cultivar3,2015,6.2435599999999996
17687,mumbwa,2015,cultivar3,2016,6.432480000000001
17688,mumbwa,2015,cultivar4,2015,2.3412200000000003
17689,mumbwa,2015,cultivar4,2016,2.4466200000000002
17690,mumbwa,2015,cultivar5,2015,3.5109
17691,mumbwa,2015,cultivar5,2016,3.4179000000000004
17692,mumbwa,2015,cultivar6,2015,5.9227
17693,mumbwa,2015,cultivar6,2016,6.16606
17694,mumbwa,2015,cultivar7,2015,6.528379999999999
17695,mumbwa,2015,cultivar7,2016,6.80146
17696,mumbwa,2015,cultivar8,2015,5.66716
17697,mumbwa,2015,cultivar8,2016,6.33322
17698,mumbwa,2015,cultivar9,2015,5.690840000000001
17699,mumbwa,2015,cultivar9,2016,6.33726
17700,mumbwa,2016,cultivar1,2016,3.6905200000000002
17701,mumbwa,2016,cultivar1,2017,4.43394
17702,mumbwa,2016,cultivar10,2016,4.99426
17703,mumbwa,2016,cultivar10,2017,5.47498
17704,mumbwa,2016,cultivar2,2016,2.45566
17705,mumbwa,2016,cultivar2,2017,4.3764
17706,mumbwa,2016,cultivar3,2016,6.57056
17707,mumbwa,2016,cultivar3,2017,7.13332
17708,mumbwa,2016,cultivar4,2016,2.18458
17709,mumbwa,2016,cultivar4,2017,2.7947800000000003
17710,mumbwa,2016,cultivar5,2016,3.78336
17711,mumbwa,2016,cultivar5,2017,3.96054
17712,mumbwa,2016,cultivar6,2016,6.8547
17713,mumbwa,2016,cultivar6,2017,6.818160000000001
17714,mumbwa,2016,cultivar7,2016,6.882619999999999
17715,mumbwa,2016,cultivar7,2017,6.44104
17716,mumbwa,2016,cultivar8,2016,6.78376
17717,mumbwa,2016,cultivar8,2017,6.39588
17718,mumbwa,2016,cultivar9,2016,5.7193
17719,mumbwa,2016,cultivar9,2017,6.173100000000001
17720,mumbwa,2017,cultivar1,2017,3.9758799999999996
17721,mumbwa,2017,cultivar1,2018,4.0931
17722,mumbwa,2017,cultivar10,2017,5.05066
17723,mumbwa,2017,cultivar10,2018,5.07486
17724,mumbwa,2017,cultivar2,2017,3.38932
17725,mumbwa,2017,cultivar2,2018,4.18914
17726,mumbwa,2017,cultivar3,2017,7.17544
17727,mumbwa,2017,cultivar3,2018,6.44346
17728,mumbwa,2017,cultivar4,2017,2.5599000000000003
17729,mumbwa,2017,cultivar4,2018,2.68858
17730,mumbwa,2017,cultivar5,2017,3.81136
17731,mumbwa,2017,cultivar5,2018,3.68378
17732,mumbwa,2017,cultivar6,2017,6.80022
17733,mumbwa,2017,cultivar6,2018,6.37408
17734,mumbwa,2017,cultivar7,2017,6.36644
17735,mumbwa,2017,cultivar7,2018,7.0255600000000005
17736,mumbwa,2017,cultivar8,2017,6.563540000000001
17737,mumbwa,2017,cultivar8,2018,6.26552
17738,mumbwa,2017,cultivar9,2017,6.5502
17739,mumbwa,2017,cultivar9,2018,6.39494
17740,mumbwa,2018,cultivar1,2018,3.5258999999999996
17741,mumbwa,2018,cultivar1,2019,3.78296
17742,mumbwa,2018,cultivar10,2018,4.912459999999999
17743,mumbwa,2018,cultivar10,2019,4.43558
17744,mumbwa,2018,cultivar2,2018,2.66896
17745,mumbwa,2018,cultivar2,2019,3.97626
17746,mumbwa,2018,cultivar3,2018,6.20144
17747,mumbwa,2018,cultivar3,2019,5.72366
17748,mumbwa,2018,cultivar4,2018,2.3163400000000003
17749,mumbwa,2018,cultivar4,2019,2.6127800000000003
17750,mumbwa,2018,cultivar5,2018,3.4607799999999997
17751,mumbwa,2018,cultivar5,2019,3.5879000000000003
17752,mumbwa,2018,cultivar6,2018,5.969740000000001
17753,mumbwa,2018,cultivar6,2019,6.05708
17754,mumbwa,2018,cultivar7,2018,7.322240000000001
17755,mumbwa,2018,cultivar7,2019,6.20056
17756,mumbwa,2018,cultivar8,2018,6.2689200000000005
17757,mumbwa,2018,cultivar8,2019,5.28006
17758,mumbwa,2018,cultivar9,2018,6.104500000000001
17759,mumbwa,2018,cultivar9,2019,5.7568399999999995
17760,mumbwa,2019,cultivar1,2019,3.6918200000000003
17761,mumbwa,2019,cultivar1,2020,4.1011
17762,mumbwa,2019,cultivar10,2019,4.9979000000000005
17763,mumbwa,2019,cultivar10,2020,5.11078
17764,mumbwa,2019,cultivar2,2019,3.7769600000000003
17765,mumbwa,2019,cultivar2,2020,4.134580000000001
17766,mumbwa,2019,cultivar3,2019,6.66362
17767,mumbwa,2019,cultivar3,2020,6.50044
17768,mumbwa,2019,cultivar4,2019,2.42658
17769,mumbwa,2019,cultivar4,2020,2.5888799999999996
17770,mumbwa,2019,cultivar5,2019,3.6225599999999996
17771,mumbwa,2019,cultivar5,2020,3.55054
17772,mumbwa,2019,cultivar6,2019,5.99846
17773,mumbwa,2019,cultivar6,2020,6.44066
17774,mumbwa,2019,cultivar7,2019,6.50322
17775,mumbwa,2019,cultivar7,2020,6.59532
17776,mumbwa,2019,cultivar8,2019,6.296119999999999
17777,mumbwa,2019,cultivar8,2020,5.960120000000001
17778,mumbwa,2019,cultivar9,2019,6.51436
17779,mumbwa,2019,cultivar9,2020,6.24948
17780,mumbwa,2020,cultivar1,2020,3.7324599999999997
17781,mumbwa,2020,cultivar1,2021,4.4649
17782,mumbwa,2020,cultivar10,2020,5.281359999999999
17783,mumbwa,2020,cultivar10,2021,5.297960000000001
17784,mumbwa,2020,cultivar2,2020,3.9324
17785,mumbwa,2020,cultivar2,2021,4.282900000000001
17786,mumbwa,2020,cultivar3,2020,6.54596
17787,mumbwa,2020,cultivar3,2021,6.7709
17788,mumbwa,2020,cultivar4,2020,2.49974
17789,mumbwa,2020,cultivar4,2021,2.7132
17790,mumbwa,2020,cultivar5,2020,3.7161
17791,mumbwa,2020,cultivar5,2021,3.83916
17792,mumbwa,2020,cultivar6,2020,7.02332
17793,mumbwa,2020,cultivar6,2021,6.1707399999999994
17794,mumbwa,2020,cultivar7,2020,7.052580000000001
17795,mumbwa,2020,cultivar7,2021,7.330839999999999
17796,mumbwa,2020,cultivar8,2020,7.00442
17797,mumbwa,2020,cultivar8,2021,6.04386
17798,mumbwa,2020,cultivar9,2020,6.1447400000000005
17799,mumbwa,2020,cultivar9,2021,6.24664
17800,mumbwa,2021,cultivar1,2021,3.6565000000000003
17801,mumbwa,2021,cultivar1,2022,4.07632
17802,mumbwa,2021,cultivar10,2021,4.95686
17803,mumbwa,2021,cultivar10,2022,5.4171000000000005
17804,mumbwa,2021,cultivar2,2021,3.54556
17805,mumbwa,2021,cultivar2,2022,3.90286
17806,mumbwa,2021,cultivar3,2021,6.488379999999999
17807,mumbwa,2021,cultivar3,2022,6.88622
17808,mumbwa,2021,cultivar4,2021,2.60046
17809,mumbwa,2021,cultivar4,2022,2.55496
17810,mumbwa,2021,cultivar5,2021,3.51512
17811,mumbwa,2021,cultivar5,2022,3.50918
17812,mumbwa,2021,cultivar6,2021,6.318020000000001
17813,mumbwa,2021,cultivar6,2022,6.619199999999999
17814,mumbwa,2021,cultivar7,2021,6.78774
17815,mumbwa,2021,cultivar7,2022,6.9119
17816,mumbwa,2021,cultivar8,2021,6.453060000000001
17817,mumbwa,2021,cultivar8,2022,6.28838
17818,mumbwa,2021,cultivar9,2021,6.39308
17819,mumbwa,2021,cultivar9,2022,6.4079999999999995
17820,mungwi,2011,cultivar1,2011,3.93484
17821,mungwi,2011,cultivar1,2012,4.33156
17822,mungwi,2011,cultivar10,2011,5.264600000000001
17823,mungwi,2011,cultivar10,2012,5.40932
17824,mungwi,2011,cultivar2,2011,4.49206
17825,mungwi,2011,cultivar2,2012,4.09752
17826,mungwi,2011,cultivar3,2011,6.92256
17827,mungwi,2011,cultivar3,2012,6.60294
17828,mungwi,2011,cultivar4,2011,2.668
17829,mungwi,2011,cultivar4,2012,2.76292
17830,mungwi,2011,cultivar5,2011,3.75236
17831,mungwi,2011,cultivar5,2012,3.9133999999999998
17832,mungwi,2011,cultivar6,2011,7.34528
17833,mungwi,2011,cultivar6,2012,6.50354
17834,mungwi,2011,cultivar7,2011,7.19106
17835,mungwi,2011,cultivar7,2012,6.84704
17836,mungwi,2011,cultivar8,2011,6.537319999999999
17837,mungwi,2011,cultivar8,2012,6.256119999999999
17838,mungwi,2011,cultivar9,2011,6.53936
17839,mungwi,2011,cultivar9,2012,6.47518
17840,mungwi,2012,cultivar1,2012,3.54576
17841,mungwi,2012,cultivar1,2013,4.543740000000001
17842,mungwi,2012,cultivar10,2012,5.40402
17843,mungwi,2012,cultivar10,2013,5.4012199999999995
17844,mungwi,2012,cultivar2,2012,4.2233
17845,mungwi,2012,cultivar2,2013,4.400040000000001
17846,mungwi,2012,cultivar3,2012,7.175800000000001
17847,mungwi,2012,cultivar3,2013,6.7849
17848,mungwi,2012,cultivar4,2012,2.48306
17849,mungwi,2012,cultivar4,2013,2.86266
17850,mungwi,2012,cultivar5,2012,3.62104
17851,mungwi,2012,cultivar5,2013,3.9187600000000002
17852,mungwi,2012,cultivar6,2012,7.7305399999999995
17853,mungwi,2012,cultivar6,2013,6.56384
17854,mungwi,2012,cultivar7,2012,7.251079999999999
17855,mungwi,2012,cultivar7,2013,7.37144
17856,mungwi,2012,cultivar8,2012,7.4351199999999995
17857,mungwi,2012,cultivar8,2013,6.248920000000001
17858,mungwi,2012,cultivar9,2012,6.45862
17859,mungwi,2012,cultivar9,2013,6.6414599999999995
17860,mungwi,2013,cultivar1,2013,3.716
17861,mungwi,2013,cultivar1,2014,4.09482
17862,mungwi,2013,cultivar10,2013,5.26004
17863,mungwi,2013,cultivar10,2014,5.460660000000001
17864,mungwi,2013,cultivar2,2013,4.04066
17865,mungwi,2013,cultivar2,2014,4.38096
17866,mungwi,2013,cultivar3,2013,7.117039999999999
17867,mungwi,2013,cultivar3,2014,6.96354
17868,mungwi,2013,cultivar4,2013,2.45302
17869,mungwi,2013,cultivar4,2014,2.70528
17870,mungwi,2013,cultivar5,2013,3.5381600000000004
17871,mungwi,2013,cultivar5,2014,3.80176
17872,mungwi,2013,cultivar6,2013,7.328060000000001
17873,mungwi,2013,cultivar6,2014,6.98544
17874,mungwi,2013,cultivar7,2013,7.23474
17875,mungwi,2013,cultivar7,2014,6.80618
17876,mungwi,2013,cultivar8,2013,7.30614
17877,mungwi,2013,cultivar8,2014,6.14934
17878,mungwi,2013,cultivar9,2013,6.555700000000001
17879,mungwi,2013,cultivar9,2014,6.54386
17880,mungwi,2014,cultivar1,2014,3.7066000000000003
17881,mungwi,2014,cultivar1,2015,3.97208
17882,mungwi,2014,cultivar10,2014,5.3193399999999995
17883,mungwi,2014,cultivar10,2015,5.4687
17884,mungwi,2014,cultivar2,2014,4.2071
17885,mungwi,2014,cultivar2,2015,4.20132
17886,mungwi,2014,cultivar3,2014,7.1882
17887,mungwi,2014,cultivar3,2015,7.194579999999999
17888,mungwi,2014,cultivar4,2014,2.5940600000000003
17889,mungwi,2014,cultivar4,2015,2.86782
17890,mungwi,2014,cultivar5,2014,3.74556
17891,mungwi,2014,cultivar5,2015,3.8859
17892,mungwi,2014,cultivar6,2014,7.438
17893,mungwi,2014,cultivar6,2015,6.67164
17894,mungwi,2014,cultivar7,2014,7.6452800000000005
17895,mungwi,2014,cultivar7,2015,6.90002
17896,mungwi,2014,cultivar8,2014,6.9201999999999995
17897,mungwi,2014,cultivar8,2015,6.38702
17898,mungwi,2014,cultivar9,2014,6.32392
17899,mungwi,2014,cultivar9,2015,6.70676
17900,mungwi,2015,cultivar1,2015,3.74704
17901,mungwi,2015,cultivar1,2016,4.01822
17902,mungwi,2015,cultivar10,2015,5.2326999999999995
17903,mungwi,2015,cultivar10,2016,5.54228
17904,mungwi,2015,cultivar2,2015,4.50446
17905,mungwi,2015,cultivar2,2016,3.7587599999999997
17906,mungwi,2015,cultivar3,2015,7.49274
17907,mungwi,2015,cultivar3,2016,7.37486
17908,mungwi,2015,cultivar4,2015,2.5830599999999997
17909,mungwi,2015,cultivar4,2016,2.43622
17910,mungwi,2015,cultivar5,2015,3.74608
17911,mungwi,2015,cultivar5,2016,3.4315800000000003
17912,mungwi,2015,cultivar6,2015,7.0976
17913,mungwi,2015,cultivar6,2016,6.97476
17914,mungwi,2015,cultivar7,2015,7.7336800000000006
17915,mungwi,2015,cultivar7,2016,7.525220000000001
17916,mungwi,2015,cultivar8,2015,7.19038
17917,mungwi,2015,cultivar8,2016,6.85634
17918,mungwi,2015,cultivar9,2015,6.620220000000001
17919,mungwi,2015,cultivar9,2016,6.68214
17920,mungwi,2016,cultivar1,2016,3.7253
17921,mungwi,2016,cultivar1,2017,4.45026
17922,mungwi,2016,cultivar10,2016,5.271100000000001
17923,mungwi,2016,cultivar10,2017,5.34856
17924,mungwi,2016,cultivar2,2016,4.1377
17925,mungwi,2016,cultivar2,2017,4.41338
17926,mungwi,2016,cultivar3,2016,7.36606
17927,mungwi,2016,cultivar3,2017,7.1677599999999995
17928,mungwi,2016,cultivar4,2016,2.52482
17929,mungwi,2016,cultivar4,2017,2.7441000000000004
17930,mungwi,2016,cultivar5,2016,3.8401799999999997
17931,mungwi,2016,cultivar5,2017,4.05452
17932,mungwi,2016,cultivar6,2016,7.3898
17933,mungwi,2016,cultivar6,2017,6.61082
17934,mungwi,2016,cultivar7,2016,7.37054
17935,mungwi,2016,cultivar7,2017,6.896559999999999
17936,mungwi,2016,cultivar8,2016,7.3142
17937,mungwi,2016,cultivar8,2017,6.13134
17938,mungwi,2016,cultivar9,2016,6.60614
17939,mungwi,2016,cultivar9,2017,6.986179999999999
17940,mungwi,2017,cultivar1,2017,4.09202
17941,mungwi,2017,cultivar1,2018,4.12724
17942,mungwi,2017,cultivar10,2017,5.89974
17943,mungwi,2017,cultivar10,2018,5.59724
17944,mungwi,2017,cultivar2,2017,4.40534
17945,mungwi,2017,cultivar2,2018,4.24984
17946,mungwi,2017,cultivar3,2017,7.2297
17947,mungwi,2017,cultivar3,2018,7.17404
17948,mungwi,2017,cultivar4,2017,2.5453
17949,mungwi,2017,cultivar4,2018,2.67254
17950,mungwi,2017,cultivar5,2017,3.95588
17951,mungwi,2017,cultivar5,2018,3.65964
17952,mungwi,2017,cultivar6,2017,7.78038
17953,mungwi,2017,cultivar6,2018,7.11198
17954,mungwi,2017,cultivar7,2017,8.1815
17955,mungwi,2017,cultivar7,2018,8.02048
17956,mungwi,2017,cultivar8,2017,7.36874
17957,mungwi,2017,cultivar8,2018,6.58124
17958,mungwi,2017,cultivar9,2017,6.9481399999999995
17959,mungwi,2017,cultivar9,2018,6.9284799999999995
17960,mungwi,2018,cultivar1,2018,3.5301400000000003
17961,mungwi,2018,cultivar1,2019,3.76742
17962,mungwi,2018,cultivar10,2018,5.2671
17963,mungwi,2018,cultivar10,2019,5.2762199999999995
17964,mungwi,2018,cultivar2,2018,4.1548
17965,mungwi,2018,cultivar2,2019,4.33224
17966,mungwi,2018,cultivar3,2018,7.1739999999999995
17967,mungwi,2018,cultivar3,2019,7.1829
17968,mungwi,2018,cultivar4,2018,2.4458
17969,mungwi,2018,cultivar4,2019,2.6461200000000002
17970,mungwi,2018,cultivar5,2018,3.43388
17971,mungwi,2018,cultivar5,2019,3.60072
17972,mungwi,2018,cultivar6,2018,7.364199999999999
17973,mungwi,2018,cultivar6,2019,6.39788
17974,mungwi,2018,cultivar7,2018,7.4592600000000004
17975,mungwi,2018,cultivar7,2019,7.208340000000001
17976,mungwi,2018,cultivar8,2018,6.93408
17977,mungwi,2018,cultivar8,2019,6.45918
17978,mungwi,2018,cultivar9,2018,6.54028
17979,mungwi,2018,cultivar9,2019,6.6411
17980,mungwi,2019,cultivar1,2019,3.6837999999999997
17981,mungwi,2019,cultivar1,2020,4.0574
17982,mungwi,2019,cultivar10,2019,5.44034
17983,mungwi,2019,cultivar10,2020,5.34624
17984,mungwi,2019,cultivar2,2019,4.399719999999999
17985,mungwi,2019,cultivar2,2020,4.12544
17986,mungwi,2019,cultivar3,2019,7.44188
17987,mungwi,2019,cultivar3,2020,6.96308
17988,mungwi,2019,cultivar4,2019,2.51368
17989,mungwi,2019,cultivar4,2020,2.6005599999999998
17990,mungwi,2019,cultivar5,2019,3.62758
17991,mungwi,2019,cultivar5,2020,3.60786
17992,mungwi,2019,cultivar6,2019,7.533060000000001
17993,mungwi,2019,cultivar6,2020,6.61202
17994,mungwi,2019,cultivar7,2019,7.28504
17995,mungwi,2019,cultivar7,2020,6.98854
17996,mungwi,2019,cultivar8,2019,6.89128
17997,mungwi,2019,cultivar8,2020,6.4497
17998,mungwi,2019,cultivar9,2019,6.821140000000001
17999,mungwi,2019,cultivar9,2020,6.4423
18000,mungwi,2020,cultivar1,2020,3.7198
18001,mungwi,2020,cultivar1,2021,4.39818
18002,mungwi,2020,cultivar10,2020,5.212820000000001
18003,mungwi,2020,cultivar10,2021,5.683680000000001
18004,mungwi,2020,cultivar2,2020,4.47184
18005,mungwi,2020,cultivar2,2021,4.4882
18006,mungwi,2020,cultivar3,2020,7.59704
18007,mungwi,2020,cultivar3,2021,6.770359999999999
18008,mungwi,2020,cultivar4,2020,2.50586
18009,mungwi,2020,cultivar4,2021,2.71286
18010,mungwi,2020,cultivar5,2020,3.72082
18011,mungwi,2020,cultivar5,2021,3.86146
18012,mungwi,2020,cultivar6,2020,7.86364
18013,mungwi,2020,cultivar6,2021,6.82366
18014,mungwi,2020,cultivar7,2020,7.36564
18015,mungwi,2020,cultivar7,2021,7.4352
18016,mungwi,2020,cultivar8,2020,7.25824
18017,mungwi,2020,cultivar8,2021,6.59516
18018,mungwi,2020,cultivar9,2020,6.70942
18019,mungwi,2020,cultivar9,2021,6.7274
18020,mungwi,2021,cultivar1,2021,3.7831400000000004
18021,mungwi,2021,cultivar1,2022,4.10506
18022,mungwi,2021,cultivar10,2021,5.225
18023,mungwi,2021,cultivar10,2022,5.67568
18024,mungwi,2021,cultivar2,2021,4.4388
18025,mungwi,2021,cultivar2,2022,4.117319999999999
18026,mungwi,2021,cultivar3,2021,7.215
18027,mungwi,2021,cultivar3,2022,7.333819999999999
18028,mungwi,2021,cultivar4,2021,2.67474
18029,mungwi,2021,cultivar4,2022,2.5673200000000005
18030,mungwi,2021,cultivar5,2021,3.8402
18031,mungwi,2021,cultivar5,2022,3.5084
18032,mungwi,2021,cultivar6,2021,7.098920000000001
18033,mungwi,2021,cultivar6,2022,7.33394
18034,mungwi,2021,cultivar7,2021,7.957000000000001
18035,mungwi,2021,cultivar7,2022,7.329840000000001
18036,mungwi,2021,cultivar8,2021,7.2648
18037,mungwi,2021,cultivar8,2022,6.81412
18038,mungwi,2021,cultivar9,2021,6.54572
18039,mungwi,2021,cultivar9,2022,6.9861
18040,mushindano,2011,cultivar1,2011,3.7601799999999996
18041,mushindano,2011,cultivar1,2012,4.12472
18042,mushindano,2011,cultivar10,2011,4.961139999999999
18043,mushindano,2011,cultivar10,2012,4.70882
18044,mushindano,2011,cultivar2,2011,2.54592
18045,mushindano,2011,cultivar2,2012,3.88454
18046,mushindano,2011,cultivar3,2011,5.80926
18047,mushindano,2011,cultivar3,2012,6.17424
18048,mushindano,2011,cultivar4,2011,2.19696
18049,mushindano,2011,cultivar4,2012,2.72002
18050,mushindano,2011,cultivar5,2011,3.2896199999999998
18051,mushindano,2011,cultivar5,2012,3.9243399999999995
18052,mushindano,2011,cultivar6,2011,6.339700000000001
18053,mushindano,2011,cultivar6,2012,6.38824
18054,mushindano,2011,cultivar7,2011,6.5142999999999995
18055,mushindano,2011,cultivar7,2012,6.18466
18056,mushindano,2011,cultivar8,2011,6.15378
18057,mushindano,2011,cultivar8,2012,6.413099999999999
18058,mushindano,2011,cultivar9,2011,6.4505
18059,mushindano,2011,cultivar9,2012,5.67294
18060,mushindano,2012,cultivar1,2012,3.36714
18061,mushindano,2012,cultivar1,2013,4.5268
18062,mushindano,2012,cultivar10,2012,4.76662
