,planting,cname,harvest,gwad,cultivar,year,plantingyear,plantingmonth
64772,2011-10-24,isoka,2012-02-21,4500,1,2011,2011,10
64773,2011-10-25,isoka,2012-02-26,4151,1,2011,2011,10
64774,2011-10-27,isoka,2012-02-29,4017,1,2011,2011,10
64775,2011-10-27,isoka,2012-02-29,4017,1,2011,2011,10
64776,2011-10-28,isoka,2012-03-01,4016,1,2011,2011,10
64777,2011-10-28,isoka,2012-03-01,4016,1,2011,2011,10
64778,2011-10-28,isoka,2012-03-01,4016,1,2011,2011,10
64779,2011-10-29,isoka,2012-03-02,3942,1,2011,2011,10
64780,2011-10-30,isoka,2012-03-02,3783,1,2011,2011,10
64781,2011-10-31,isoka,2012-03-04,3754,1,2011,2011,10
64782,2011-11-01,isoka,2012-03-05,4043,1,2011,2011,11
64783,2011-11-02,isoka,2012-03-07,3556,1,2011,2011,11
64784,2011-11-02,isoka,2012-03-07,3556,1,2011,2011,11
64785,2011-11-02,isoka,2012-03-07,3556,1,2011,2011,11
64786,2011-11-03,isoka,2012-03-09,3460,1,2011,2011,11
64787,2011-11-04,isoka,2012-03-09,3344,1,2011,2011,11
64788,2011-11-05,isoka,2012-03-10,3705,1,2011,2011,11
64789,2011-11-06,isoka,2012-03-11,3704,1,2011,2011,11
64790,2011-11-06,isoka,2012-03-11,3704,1,2011,2011,11
64791,2011-11-06,isoka,2012-03-11,3704,1,2011,2011,11
64792,2011-11-07,isoka,2012-03-12,3611,1,2011,2011,11
64793,2011-11-07,isoka,2012-03-12,3611,1,2011,2011,11
64794,2011-11-07,isoka,2012-03-12,3611,1,2011,2011,11
64795,2011-11-08,isoka,2012-03-12,3574,1,2011,2011,11
64796,2011-11-08,isoka,2012-03-12,3574,1,2011,2011,11
64797,2011-11-08,isoka,2012-03-12,3574,1,2011,2011,11
64798,2011-11-09,isoka,2012-03-12,3484,1,2011,2011,11
64799,2011-11-09,isoka,2012-03-12,3484,1,2011,2011,11
64800,2011-11-10,isoka,2012-03-13,3465,1,2011,2011,11
64801,2011-11-11,isoka,2012-03-16,3650,1,2011,2011,11
64802,2011-11-11,isoka,2012-03-16,3650,1,2011,2011,11
64803,2011-11-12,isoka,2012-03-20,4169,1,2011,2011,11
64804,2011-11-12,isoka,2012-03-20,4169,1,2011,2011,11
70533,2012-10-14,isoka,2013-02-03,3172,1,2012,2012,10
70534,2012-10-15,isoka,2013-02-04,3220,1,2012,2012,10
70535,2012-10-16,isoka,2013-02-05,3271,1,2012,2012,10
70536,2012-10-16,isoka,2013-02-05,3238,1,2012,2012,10
70537,2012-10-16,isoka,2013-02-05,3273,1,2012,2012,10
70538,2012-10-17,isoka,2013-02-06,3239,1,2012,2012,10
70539,2012-10-19,isoka,2013-02-09,3358,1,2012,2012,10
70540,2012-10-19,isoka,2013-02-09,3355,1,2012,2012,10
70541,2012-10-19,isoka,2013-02-09,3360,1,2012,2012,10
70542,2012-10-19,isoka,2013-02-09,3313,1,2012,2012,10
70543,2012-10-20,isoka,2013-02-10,3413,1,2012,2012,10
70544,2012-10-20,isoka,2013-02-10,3413,1,2012,2012,10
70545,2012-10-21,isoka,2013-02-12,3445,1,2012,2012,10
70546,2012-10-22,isoka,2013-02-13,3458,1,2012,2012,10
70547,2012-10-23,isoka,2013-02-15,3591,1,2012,2012,10
70548,2012-10-23,isoka,2013-02-15,3591,1,2012,2012,10
70549,2012-10-24,isoka,2013-02-17,3770,1,2012,2012,10
70550,2012-10-24,isoka,2013-02-17,3771,1,2012,2012,10
70551,2012-10-25,isoka,2013-02-19,3759,1,2012,2012,10
70552,2012-10-25,isoka,2013-02-19,3759,1,2012,2012,10
70553,2012-10-25,isoka,2013-02-19,3759,1,2012,2012,10
70554,2012-10-26,isoka,2013-02-20,3602,1,2012,2012,10
70555,2012-10-26,isoka,2013-02-20,3602,1,2012,2012,10
70556,2012-10-26,isoka,2013-02-20,3602,1,2012,2012,10
70557,2012-10-28,isoka,2013-02-24,3587,1,2012,2012,10
70558,2012-10-29,isoka,2013-02-25,3549,1,2012,2012,10
70559,2012-10-29,isoka,2013-02-25,3550,1,2012,2012,10
70560,2012-10-29,isoka,2013-02-25,3550,1,2012,2012,10
70561,2012-10-30,isoka,2013-02-27,3434,1,2012,2012,10
70562,2012-10-30,isoka,2013-02-27,3433,1,2012,2012,10
70563,2012-10-31,isoka,2013-03-01,3379,1,2012,2012,10
70564,2012-10-31,isoka,2013-03-01,3379,1,2012,2012,10
70565,2012-11-01,isoka,2013-03-03,3514,1,2012,2012,11
70566,2012-11-01,isoka,2013-03-03,3514,1,2012,2012,11
70567,2012-11-02,isoka,2013-03-05,3564,1,2012,2012,11
70568,2012-11-02,isoka,2013-03-05,3564,1,2012,2012,11
70569,2012-11-02,isoka,2013-03-05,3565,1,2012,2012,11
70570,2012-11-03,isoka,2013-03-07,3667,1,2012,2012,11
70571,2012-11-05,isoka,2013-03-09,3700,1,2012,2012,11
70572,2012-11-06,isoka,2013-03-08,3588,1,2012,2012,11
70573,2012-11-06,isoka,2013-03-08,3585,1,2012,2012,11
70574,2012-11-07,isoka,2013-03-09,3627,1,2012,2012,11
70575,2012-11-08,isoka,2013-03-10,3582,1,2012,2012,11
70576,2012-11-08,isoka,2013-03-10,3584,1,2012,2012,11
70577,2012-11-09,isoka,2013-03-11,3570,1,2012,2012,11
70578,2012-11-10,isoka,2013-03-11,3813,1,2012,2012,11
70579,2012-11-10,isoka,2013-03-11,3813,1,2012,2012,11
70580,2012-11-11,isoka,2013-03-14,3721,1,2012,2012,11
70581,2012-11-11,isoka,2013-03-14,3722,1,2012,2012,11
70582,2012-11-12,isoka,2013-03-15,4086,1,2012,2012,11
76314,2013-10-16,isoka,2014-02-08,3592,1,2013,2013,10
76315,2013-10-16,isoka,2014-02-08,3603,1,2013,2013,10
76316,2013-10-17,isoka,2014-02-08,3586,1,2013,2013,10
76317,2013-10-17,isoka,2014-02-08,3614,1,2013,2013,10
76318,2013-10-17,isoka,2014-02-08,3609,1,2013,2013,10
76319,2013-10-18,isoka,2014-02-09,3467,1,2013,2013,10
76320,2013-10-18,isoka,2014-02-09,3476,1,2013,2013,10
76321,2013-10-19,isoka,2014-02-10,3359,1,2013,2013,10
76322,2013-10-19,isoka,2014-02-10,3359,1,2013,2013,10
76323,2013-10-20,isoka,2014-02-12,3365,1,2013,2013,10
76324,2013-10-20,isoka,2014-02-12,3363,1,2013,2013,10
76325,2013-10-21,isoka,2014-02-13,3357,1,2013,2013,10
76326,2013-10-23,isoka,2014-02-17,3318,1,2013,2013,10
76327,2013-10-23,isoka,2014-02-17,3318,1,2013,2013,10
76328,2013-10-23,isoka,2014-02-17,3314,1,2013,2013,10
76329,2013-10-24,isoka,2014-02-19,3285,1,2013,2013,10
76330,2013-10-25,isoka,2014-02-20,3258,1,2013,2013,10
76331,2013-10-25,isoka,2014-02-20,3261,1,2013,2013,10
76332,2013-10-26,isoka,2014-02-21,3288,1,2013,2013,10
76333,2013-10-26,isoka,2014-02-21,3288,1,2013,2013,10
76334,2013-10-27,isoka,2014-02-22,3275,1,2013,2013,10
76335,2013-10-27,isoka,2014-02-22,3275,1,2013,2013,10
76336,2013-10-28,isoka,2014-02-23,3388,1,2013,2013,10
76337,2013-10-28,isoka,2014-02-23,3388,1,2013,2013,10
76338,2013-10-28,isoka,2014-02-23,3388,1,2013,2013,10
76339,2013-10-30,isoka,2014-02-26,3446,1,2013,2013,10
76340,2013-10-30,isoka,2014-02-26,3445,1,2013,2013,10
76341,2013-10-30,isoka,2014-02-26,3445,1,2013,2013,10
76342,2013-10-30,isoka,2014-02-26,3445,1,2013,2013,10
76343,2013-11-01,isoka,2014-03-05,4155,1,2013,2013,11
76344,2013-11-02,isoka,2014-03-06,4243,1,2013,2013,11
76345,2013-11-02,isoka,2014-03-06,4243,1,2013,2013,11
76346,2013-11-03,isoka,2014-03-05,4031,1,2013,2013,11
76347,2013-11-03,isoka,2014-03-05,4033,1,2013,2013,11
76348,2013-11-04,isoka,2014-03-05,4076,1,2013,2013,11
76349,2013-11-04,isoka,2014-03-05,4081,1,2013,2013,11
76350,2013-11-06,isoka,2014-03-07,4288,1,2013,2013,11
76351,2013-11-07,isoka,2014-03-07,4168,1,2013,2013,11
76352,2013-11-08,isoka,2014-03-08,4177,1,2013,2013,11
76353,2013-11-08,isoka,2014-03-08,4182,1,2013,2013,11
76354,2013-11-09,isoka,2014-03-12,4405,1,2013,2013,11
76355,2013-11-09,isoka,2014-03-12,4398,1,2013,2013,11
76356,2013-11-09,isoka,2014-03-12,4403,1,2013,2013,11
76357,2013-11-09,isoka,2014-03-12,4399,1,2013,2013,11
76358,2013-11-10,isoka,2014-03-13,4296,1,2013,2013,11
76359,2013-11-10,isoka,2014-03-13,4287,1,2013,2013,11
76360,2013-11-11,isoka,2014-03-18,3882,1,2013,2013,11
76361,2013-11-12,isoka,2014-03-20,3806,1,2013,2013,11
76362,2013-11-12,isoka,2014-03-20,3808,1,2013,2013,11
76363,2013-11-13,isoka,2014-03-21,3729,1,2013,2013,11
82095,2014-10-15,isoka,2015-01-31,3924,1,2014,2014,10
82096,2014-10-15,isoka,2015-01-31,3803,1,2014,2014,10
82097,2014-10-17,isoka,2015-02-04,3907,1,2014,2014,10
82098,2014-10-17,isoka,2015-02-04,3856,1,2014,2014,10
82099,2014-10-17,isoka,2015-02-04,3977,1,2014,2014,10
82100,2014-10-17,isoka,2015-02-04,3977,1,2014,2014,10
82101,2014-10-18,isoka,2015-02-05,3692,1,2014,2014,10
82102,2014-10-18,isoka,2015-02-05,3832,1,2014,2014,10
82103,2014-10-19,isoka,2015-02-07,3697,1,2014,2014,10
82104,2014-10-19,isoka,2015-02-07,3782,1,2014,2014,10
82105,2014-10-20,isoka,2015-02-09,3746,1,2014,2014,10
82106,2014-10-20,isoka,2015-02-09,3746,1,2014,2014,10
82107,2014-10-21,isoka,2015-02-10,3722,1,2014,2014,10
82108,2014-10-22,isoka,2015-02-12,3817,1,2014,2014,10
82109,2014-10-22,isoka,2015-02-12,3821,1,2014,2014,10
82110,2014-10-23,isoka,2015-02-13,3751,1,2014,2014,10
82111,2014-10-24,isoka,2015-02-15,3682,1,2014,2014,10
82112,2014-10-24,isoka,2015-02-15,3665,1,2014,2014,10
82113,2014-10-25,isoka,2015-02-17,3593,1,2014,2014,10
82114,2014-10-26,isoka,2015-02-18,3599,1,2014,2014,10
82115,2014-10-26,isoka,2015-02-18,3594,1,2014,2014,10
82116,2014-10-28,isoka,2015-02-22,3604,1,2014,2014,10
82117,2014-10-28,isoka,2015-02-22,3609,1,2014,2014,10
82118,2014-10-28,isoka,2015-02-22,3609,1,2014,2014,10
82119,2014-10-29,isoka,2015-02-23,3555,1,2014,2014,10
82120,2014-10-29,isoka,2015-02-23,3555,1,2014,2014,10
82121,2014-10-30,isoka,2015-02-25,3619,1,2014,2014,10
82122,2014-10-31,isoka,2015-02-25,3599,1,2014,2014,10
82123,2014-10-31,isoka,2015-02-25,3599,1,2014,2014,10
82124,2014-10-31,isoka,2015-02-25,3599,1,2014,2014,10
82125,2014-11-01,isoka,2015-02-25,3612,1,2014,2014,11
82126,2014-11-03,isoka,2015-02-24,3595,1,2014,2014,11
82127,2014-11-03,isoka,2015-02-24,3595,1,2014,2014,11
82128,2014-11-03,isoka,2015-02-24,3595,1,2014,2014,11
82129,2014-11-05,isoka,2015-03-01,3892,1,2014,2014,11
82130,2014-11-05,isoka,2015-03-01,3892,1,2014,2014,11
82131,2014-11-06,isoka,2015-03-02,3588,1,2014,2014,11
82132,2014-11-07,isoka,2015-03-08,3654,1,2014,2014,11
82133,2014-11-07,isoka,2015-03-08,3654,1,2014,2014,11
82134,2014-11-08,isoka,2015-03-09,3601,1,2014,2014,11
82135,2014-11-08,isoka,2015-03-09,3601,1,2014,2014,11
82136,2014-11-08,isoka,2015-03-09,3601,1,2014,2014,11
82137,2014-11-09,isoka,2015-03-11,3750,1,2014,2014,11
82138,2014-11-10,isoka,2015-03-13,3680,1,2014,2014,11
82139,2014-11-11,isoka,2015-03-14,3843,1,2014,2014,11
82140,2014-11-12,isoka,2015-03-15,3756,1,2014,2014,11
82141,2014-11-12,isoka,2015-03-15,3756,1,2014,2014,11
82142,2014-11-13,isoka,2015-03-15,3786,1,2014,2014,11
82143,2014-11-13,isoka,2015-03-15,3786,1,2014,2014,11
82144,2014-11-13,isoka,2015-03-15,3786,1,2014,2014,11
87871,2015-10-15,isoka,2016-02-04,3538,1,2015,2015,10
87872,2015-10-15,isoka,2016-02-04,3539,1,2015,2015,10
87873,2015-10-15,isoka,2016-02-04,3527,1,2015,2015,10
87874,2015-10-15,isoka,2016-02-04,3464,1,2015,2015,10
87875,2015-10-16,isoka,2016-02-06,3534,1,2015,2015,10
87876,2015-10-16,isoka,2016-02-06,3611,1,2015,2015,10
87877,2015-10-17,isoka,2016-02-06,3511,1,2015,2015,10
87878,2015-10-18,isoka,2016-02-07,3549,1,2015,2015,10
87879,2015-10-18,isoka,2016-02-07,3484,1,2015,2015,10
87880,2015-10-18,isoka,2016-02-07,3549,1,2015,2015,10
87881,2015-10-18,isoka,2016-02-07,3549,1,2015,2015,10
87882,2015-10-19,isoka,2016-02-08,3478,1,2015,2015,10
87883,2015-10-21,isoka,2016-02-10,3918,1,2015,2015,10
87884,2015-10-22,isoka,2016-02-12,3967,1,2015,2015,10
87885,2015-10-22,isoka,2016-02-12,3962,1,2015,2015,10
87886,2015-10-22,isoka,2016-02-12,3967,1,2015,2015,10
87887,2015-10-24,isoka,2016-02-18,4069,1,2015,2015,10
87888,2015-10-24,isoka,2016-02-18,4054,1,2015,2015,10
87889,2015-10-25,isoka,2016-02-19,4076,1,2015,2015,10
87890,2015-10-25,isoka,2016-02-19,4076,1,2015,2015,10
87891,2015-10-26,isoka,2016-02-21,4275,1,2015,2015,10
87892,2015-10-27,isoka,2016-02-22,4266,1,2015,2015,10
87893,2015-10-27,isoka,2016-02-22,4266,1,2015,2015,10
87894,2015-10-27,isoka,2016-02-22,4266,1,2015,2015,10
87895,2015-10-28,isoka,2016-02-23,4173,1,2015,2015,10
87896,2015-10-28,isoka,2016-02-23,4173,1,2015,2015,10
87897,2015-10-29,isoka,2016-02-24,4092,1,2015,2015,10
87898,2015-10-30,isoka,2016-02-25,4002,1,2015,2015,10
87899,2015-10-30,isoka,2016-02-25,4002,1,2015,2015,10
87900,2015-11-02,isoka,2016-02-29,3684,1,2015,2015,11
87901,2015-11-04,isoka,2016-03-03,3652,1,2015,2015,11
87902,2015-11-06,isoka,2016-03-03,3775,1,2015,2015,11
87903,2015-11-06,isoka,2016-03-03,3775,1,2015,2015,11
87904,2015-11-07,isoka,2016-03-03,3737,1,2015,2015,11
87905,2015-11-08,isoka,2016-03-04,3713,1,2015,2015,11
87906,2015-11-08,isoka,2016-03-04,3713,1,2015,2015,11
87907,2015-11-09,isoka,2016-03-05,3670,1,2015,2015,11
87908,2015-11-09,isoka,2016-03-05,3670,1,2015,2015,11
87909,2015-11-10,isoka,2016-03-08,3701,1,2015,2015,11
87910,2015-11-10,isoka,2016-03-08,3701,1,2015,2015,11
87911,2015-11-10,isoka,2016-03-08,3701,1,2015,2015,11
87912,2015-11-10,isoka,2016-03-08,3701,1,2015,2015,11
87913,2015-11-11,isoka,2016-03-09,3524,1,2015,2015,11
87914,2015-11-11,isoka,2016-03-09,3524,1,2015,2015,11
87915,2015-11-11,isoka,2016-03-09,3524,1,2015,2015,11
87916,2015-11-11,isoka,2016-03-09,3524,1,2015,2015,11
87917,2015-11-11,isoka,2016-03-09,3524,1,2015,2015,11
87918,2015-11-12,isoka,2016-03-10,3483,1,2015,2015,11
87919,2015-11-12,isoka,2016-03-10,3483,1,2015,2015,11
87920,2015-11-13,isoka,2016-03-11,3435,1,2015,2015,11
93651,2016-10-15,isoka,2017-02-01,3807,1,2016,2016,10
93652,2016-10-15,isoka,2017-02-01,3542,1,2016,2016,10
93653,2016-10-17,isoka,2017-02-04,3538,1,2016,2016,10
93654,2016-10-17,isoka,2017-02-04,3431,1,2016,2016,10
93655,2016-10-18,isoka,2017-02-05,3850,1,2016,2016,10
93656,2016-10-19,isoka,2017-02-07,3973,1,2016,2016,10
93657,2016-10-19,isoka,2017-02-07,3898,1,2016,2016,10
93658,2016-10-19,isoka,2017-02-07,4003,1,2016,2016,10
93659,2016-10-20,isoka,2017-02-09,4036,1,2016,2016,10
93660,2016-10-20,isoka,2017-02-09,3941,1,2016,2016,10
93661,2016-10-21,isoka,2017-02-10,4044,1,2016,2016,10
93662,2016-10-21,isoka,2017-02-10,4036,1,2016,2016,10
93663,2016-10-22,isoka,2017-02-12,4030,1,2016,2016,10
93664,2016-10-22,isoka,2017-02-12,4030,1,2016,2016,10
93665,2016-10-23,isoka,2017-02-14,4058,1,2016,2016,10
93666,2016-10-23,isoka,2017-02-14,4089,1,2016,2016,10
93667,2016-10-25,isoka,2017-02-17,3872,1,2016,2016,10
93668,2016-10-25,isoka,2017-02-17,3829,1,2016,2016,10
93669,2016-10-25,isoka,2017-02-17,3872,1,2016,2016,10
93670,2016-10-25,isoka,2017-02-17,3843,1,2016,2016,10
93671,2016-10-26,isoka,2017-02-18,3686,1,2016,2016,10
93672,2016-10-27,isoka,2017-02-19,3601,1,2016,2016,10
93673,2016-10-28,isoka,2017-02-21,3603,1,2016,2016,10
93674,2016-10-28,isoka,2017-02-21,3599,1,2016,2016,10
93675,2016-10-28,isoka,2017-02-21,3603,1,2016,2016,10
93676,2016-10-29,isoka,2017-02-22,3669,1,2016,2016,10
93677,2016-10-29,isoka,2017-02-22,3669,1,2016,2016,10
93678,2016-10-29,isoka,2017-02-22,3669,1,2016,2016,10
93679,2016-10-30,isoka,2017-02-24,3517,1,2016,2016,10
93680,2016-10-31,isoka,2017-02-25,3409,1,2016,2016,10
93681,2016-11-01,isoka,2017-02-27,3354,1,2016,2016,11
93682,2016-11-01,isoka,2017-02-27,3353,1,2016,2016,11
93683,2016-11-03,isoka,2017-03-04,3493,1,2016,2016,11
93684,2016-11-03,isoka,2017-03-04,3493,1,2016,2016,11
93685,2016-11-03,isoka,2017-03-04,3493,1,2016,2016,11
93686,2016-11-03,isoka,2017-03-04,3493,1,2016,2016,11
93687,2016-11-04,isoka,2017-03-06,3505,1,2016,2016,11
93688,2016-11-04,isoka,2017-03-06,3505,1,2016,2016,11
93689,2016-11-05,isoka,2017-03-07,3426,1,2016,2016,11
93690,2016-11-06,isoka,2017-03-08,3429,1,2016,2016,11
93691,2016-11-06,isoka,2017-03-08,3429,1,2016,2016,11
93692,2016-11-07,isoka,2017-03-10,3461,1,2016,2016,11
93693,2016-11-07,isoka,2017-03-10,3461,1,2016,2016,11
93694,2016-11-07,isoka,2017-03-10,3461,1,2016,2016,11
93695,2016-11-08,isoka,2017-03-11,3520,1,2016,2016,11
93696,2016-11-08,isoka,2017-03-11,3520,1,2016,2016,11
93697,2016-11-09,isoka,2017-03-11,3699,1,2016,2016,11
93698,2016-11-10,isoka,2017-03-12,3774,1,2016,2016,11
93699,2016-11-11,isoka,2017-03-13,3597,1,2016,2016,11
93700,2016-11-11,isoka,2017-03-13,3597,1,2016,2016,11
99431,2017-10-16,isoka,2018-02-05,3763,1,2017,2017,10
99432,2017-10-17,isoka,2018-02-07,3666,1,2017,2017,10
99433,2017-10-17,isoka,2018-02-07,3723,1,2017,2017,10
99434,2017-10-17,isoka,2018-02-07,3709,1,2017,2017,10
99435,2017-10-18,isoka,2018-02-08,3553,1,2017,2017,10
99436,2017-10-18,isoka,2018-02-08,3666,1,2017,2017,10
99437,2017-10-18,isoka,2018-02-08,3605,1,2017,2017,10
99438,2017-10-19,isoka,2018-02-09,3686,1,2017,2017,10
99439,2017-10-19,isoka,2018-02-09,3674,1,2017,2017,10
99440,2017-10-21,isoka,2018-02-12,3606,1,2017,2017,10
99441,2017-10-21,isoka,2018-02-12,3644,1,2017,2017,10
99442,2017-10-23,isoka,2018-02-15,3924,1,2017,2017,10
99443,2017-10-23,isoka,2018-02-15,3877,1,2017,2017,10
99444,2017-10-24,isoka,2018-02-16,3900,1,2017,2017,10
99445,2017-10-24,isoka,2018-02-16,3921,1,2017,2017,10
99446,2017-10-24,isoka,2018-02-16,3921,1,2017,2017,10
99447,2017-10-24,isoka,2018-02-16,3902,1,2017,2017,10
99448,2017-10-25,isoka,2018-02-18,3963,1,2017,2017,10
99449,2017-10-25,isoka,2018-02-18,3974,1,2017,2017,10
99450,2017-10-26,isoka,2018-02-22,4418,1,2017,2017,10
99451,2017-10-27,isoka,2018-02-20,4170,1,2017,2017,10
99452,2017-10-28,isoka,2018-02-22,4179,1,2017,2017,10
99453,2017-11-01,isoka,2018-02-28,4357,1,2017,2017,11
99454,2017-11-02,isoka,2018-03-01,4318,1,2017,2017,11
99455,2017-11-02,isoka,2018-03-01,4318,1,2017,2017,11
99456,2017-11-02,isoka,2018-03-01,4318,1,2017,2017,11
99457,2017-11-02,isoka,2018-03-01,4318,1,2017,2017,11
99458,2017-11-03,isoka,2018-03-03,4209,1,2017,2017,11
99459,2017-11-04,isoka,2018-03-05,4036,1,2017,2017,11
99460,2017-11-04,isoka,2018-03-05,4036,1,2017,2017,11
99461,2017-11-04,isoka,2018-03-05,4036,1,2017,2017,11
99462,2017-11-05,isoka,2018-03-06,4108,1,2017,2017,11
99463,2017-11-06,isoka,2018-03-07,4050,1,2017,2017,11
99464,2017-11-06,isoka,2018-03-07,4050,1,2017,2017,11
99465,2017-11-06,isoka,2018-03-07,4050,1,2017,2017,11
99466,2017-11-08,isoka,2018-03-13,4144,1,2017,2017,11
99467,2017-11-08,isoka,2018-03-13,4144,1,2017,2017,11
99468,2017-11-08,isoka,2018-03-13,4144,1,2017,2017,11
99469,2017-11-08,isoka,2018-03-13,4144,1,2017,2017,11
99470,2017-11-08,isoka,2018-03-13,4144,1,2017,2017,11
99471,2017-11-09,isoka,2018-03-11,4360,1,2017,2017,11
99472,2017-11-09,isoka,2018-03-11,4360,1,2017,2017,11
99473,2017-11-10,isoka,2018-03-12,4381,1,2017,2017,11
99474,2017-11-11,isoka,2018-03-13,4199,1,2017,2017,11
99475,2017-11-12,isoka,2018-03-16,4382,1,2017,2017,11
99476,2017-11-12,isoka,2018-03-16,4382,1,2017,2017,11
99477,2017-11-13,isoka,2018-03-17,4405,1,2017,2017,11
99478,2017-11-13,isoka,2018-03-17,4405,1,2017,2017,11
99479,2017-11-13,isoka,2018-03-17,4405,1,2017,2017,11
99480,2017-11-13,isoka,2018-03-17,4405,1,2017,2017,11
105214,2018-10-15,isoka,2019-01-30,3502,1,2018,2018,10
105215,2018-10-15,isoka,2019-01-30,3432,1,2018,2018,10
105216,2018-10-15,isoka,2019-01-30,3500,1,2018,2018,10
105217,2018-10-15,isoka,2019-01-30,3434,1,2018,2018,10
105218,2018-10-16,isoka,2019-02-01,3396,1,2018,2018,10
105219,2018-10-16,isoka,2019-02-01,3415,1,2018,2018,10
105220,2018-10-17,isoka,2019-02-02,3339,1,2018,2018,10
105221,2018-10-18,isoka,2019-02-04,3320,1,2018,2018,10
105222,2018-10-19,isoka,2019-02-06,3205,1,2018,2018,10
105223,2018-10-20,isoka,2019-02-07,3225,1,2018,2018,10
105224,2018-10-20,isoka,2019-02-07,3169,1,2018,2018,10
105225,2018-10-21,isoka,2019-02-09,3276,1,2018,2018,10
105226,2018-10-22,isoka,2019-02-10,3038,1,2018,2018,10
105227,2018-10-24,isoka,2019-02-13,3278,1,2018,2018,10
105228,2018-10-24,isoka,2019-02-13,3278,1,2018,2018,10
105229,2018-10-25,isoka,2019-02-14,3349,1,2018,2018,10
105230,2018-10-27,isoka,2019-02-17,3596,1,2018,2018,10
105231,2018-10-28,isoka,2019-02-18,3514,1,2018,2018,10
105232,2018-10-29,isoka,2019-02-20,3629,1,2018,2018,10
105233,2018-10-29,isoka,2019-02-20,3629,1,2018,2018,10
105234,2018-10-29,isoka,2019-02-20,3629,1,2018,2018,10
105235,2018-10-30,isoka,2019-02-21,3577,1,2018,2018,10
105236,2018-10-30,isoka,2019-02-21,3584,1,2018,2018,10
105237,2018-10-31,isoka,2019-02-23,3796,1,2018,2018,10
105238,2018-10-31,isoka,2019-02-23,3796,1,2018,2018,10
105239,2018-10-31,isoka,2019-02-23,3796,1,2018,2018,10
105240,2018-11-01,isoka,2019-02-24,3684,1,2018,2018,11
105241,2018-11-01,isoka,2019-02-24,3684,1,2018,2018,11
105242,2018-11-02,isoka,2019-02-25,3594,1,2018,2018,11
105243,2018-11-02,isoka,2019-02-25,3594,1,2018,2018,11
105244,2018-11-02,isoka,2019-02-25,3594,1,2018,2018,11
105245,2018-11-03,isoka,2019-02-26,3588,1,2018,2018,11
105246,2018-11-04,isoka,2019-02-28,3450,1,2018,2018,11
105247,2018-11-04,isoka,2019-02-28,3450,1,2018,2018,11
105248,2018-11-04,isoka,2019-02-28,3450,1,2018,2018,11
105249,2018-11-04,isoka,2019-02-28,3450,1,2018,2018,11
105250,2018-11-05,isoka,2019-03-01,3433,1,2018,2018,11
105251,2018-11-05,isoka,2019-03-01,3433,1,2018,2018,11
105252,2018-11-06,isoka,2019-03-02,3413,1,2018,2018,11
105253,2018-11-06,isoka,2019-03-02,3413,1,2018,2018,11
105254,2018-11-08,isoka,2019-03-04,3816,1,2018,2018,11
105255,2018-11-10,isoka,2019-03-08,3798,1,2018,2018,11
105256,2018-11-10,isoka,2019-03-08,3798,1,2018,2018,11
105257,2018-11-10,isoka,2019-03-08,3798,1,2018,2018,11
105258,2018-11-10,isoka,2019-03-08,3798,1,2018,2018,11
105259,2018-11-11,isoka,2019-03-09,3932,1,2018,2018,11
105260,2018-11-11,isoka,2019-03-09,3932,1,2018,2018,11
105261,2018-11-11,isoka,2019-03-09,3932,1,2018,2018,11
105262,2018-11-13,isoka,2019-03-11,4099,1,2018,2018,11
105263,2018-11-13,isoka,2019-03-11,4100,1,2018,2018,11
110991,2019-10-15,isoka,2020-02-05,3988,1,2019,2019,10
110992,2019-10-15,isoka,2020-02-05,3811,1,2019,2019,10
110993,2019-10-15,isoka,2020-02-05,3759,1,2019,2019,10
110994,2019-10-16,isoka,2020-02-03,3756,1,2019,2019,10
110995,2019-10-16,isoka,2020-02-03,3962,1,2019,2019,10
110996,2019-10-17,isoka,2020-02-05,3912,1,2019,2019,10
110997,2019-10-17,isoka,2020-02-05,3852,1,2019,2019,10
110998,2019-10-21,isoka,2020-02-12,3813,1,2019,2019,10
110999,2019-10-21,isoka,2020-02-12,3813,1,2019,2019,10
111000,2019-10-23,isoka,2020-02-15,3647,1,2019,2019,10
111001,2019-10-24,isoka,2020-02-16,3525,1,2019,2019,10
111002,2019-10-24,isoka,2020-02-16,3512,1,2019,2019,10
111003,2019-10-24,isoka,2020-02-16,3476,1,2019,2019,10
111004,2019-10-24,isoka,2020-02-16,3525,1,2019,2019,10
111005,2019-10-25,isoka,2020-02-18,3413,1,2019,2019,10
111006,2019-10-25,isoka,2020-02-18,3397,1,2019,2019,10
111007,2019-10-25,isoka,2020-02-18,3372,1,2019,2019,10
111008,2019-10-26,isoka,2020-02-19,3409,1,2019,2019,10
111009,2019-10-26,isoka,2020-02-19,3425,1,2019,2019,10
111010,2019-10-27,isoka,2020-02-21,3314,1,2019,2019,10
111011,2019-10-27,isoka,2020-02-21,3314,1,2019,2019,10
111012,2019-10-27,isoka,2020-02-21,3313,1,2019,2019,10
111013,2019-10-27,isoka,2020-02-21,3314,1,2019,2019,10
111014,2019-10-27,isoka,2020-02-21,3314,1,2019,2019,10
111015,2019-10-28,isoka,2020-02-22,3401,1,2019,2019,10
111016,2019-10-29,isoka,2020-02-23,3436,1,2019,2019,10
111017,2019-10-31,isoka,2020-02-26,3473,1,2019,2019,10
